"Site","x","y","crs","urb","water_dist","open_dev"
"Site_2339",425587.000418845,4657521.99984188,32616,-0.801531845475168,-0.524359149209784,1.89156768548035
"Site_2340",426587.000418845,4657521.99984188,32616,-1.5058950536584,-0.742420624036942,1.93257886616564
"Site_2341",427587.000418845,4657521.99984188,32616,-2.02518226691198,-0.499252564097306,0.0896390588573515
"Site_2342",428587.000418845,4657521.99984188,32616,-0.288888602112736,-0.344592467794105,0.51573374268665
"Site_2343",429587.000418845,4657521.99984188,32616,-0.305345194350434,-0.253803726339679,0.914070438183099
"Site_2344",430587.000418845,4657521.99984188,32616,-0.916466193970779,-0.0555017063089177,0.0265217831567395
"Site_2345",431587.000418845,4657521.99984188,32616,-1.12550157236295,-0.117104135972184,0.775003514626443
"Site_2346",432587.000418845,4657521.99984188,32616,-1.1317013614796,-0.373776492717523,0.482265682103404
"Site_2347",433587.000418845,4657521.99984188,32616,-0.935696868747997,-0.593505861751963,-0.288419068662642
"Site_2348",434587.000418845,4657521.99984188,32616,-1.61612025618215,-0.670669645337377,2.00689524848199
"Site_2349",435587.000418845,4657521.99984188,32616,-2.4768978265611,-0.643487519534645,2.02039109176108
"Site_2350",436587.000418845,4657521.99984188,32616,-2.03949862867804,-0.60617484972482,-0.0217691299394929
"Site_2351",437587.000418845,4657521.99984188,32616,-0.359078548200266,-0.346610053759395,-0.448239688130502
"Site_2352",438587.000418845,4657521.99984188,32616,-0.793743374012638,-0.0758299577397858,1.80103621258165
"Site_2353",439587.000418845,4657521.99984188,32616,-0.839013304183133,-0.0867070550361275,1.29871197690821
"Site_2354",440587.000418845,4657521.99984188,32616,-1.11849819857342,-0.234961875759088,-0.107474849367543
"Site_2355",441587.000418845,4657521.99984188,32616,-1.15478465980889,-0.380997264393868,0.212597943231459
"Site_2356",442587.000418845,4657521.99984188,32616,-1.05129406866912,-0.572510108830939,0.437152428400032
"Site_2357",443587.000418845,4657521.99984188,32616,-1.23492341060895,-0.643839190008727,-0.0596119796879494
"Site_2358",397587.000418845,4658521.99984188,32616,-0.577783597725828,0.0545738186667873,-0.384668448010848
"Site_2359",398587.000418845,4658521.99984188,32616,-0.598604631816769,-0.177795935789551,-0.0909255711069785
"Site_2360",399587.000418845,4658521.99984188,32616,0.0233625704299346,-0.348195924322214,0.22730685769945
"Site_2361",400587.000418845,4658521.99984188,32616,-0.0696808480067142,-0.480096828330112,0.485609676741653
"Site_2362",401587.000418845,4658521.99984188,32616,-0.0770910330716113,-0.558183182408011,0.382590590510237
"Site_2363",402587.000418845,4658521.99984188,32616,-0.443258430232073,-0.359216140478279,1.74621322654852
"Site_2364",403587.000418845,4658521.99984188,32616,-0.931333830264769,-0.539186612725459,2.54519179571399
"Site_2365",404587.000418845,4658521.99984188,32616,-0.894811315655641,-0.68757525084344,1.75217751267902
"Site_2366",405587.000418845,4658521.99984188,32616,-0.307656870567318,-0.709486893458403,0.731233322502744
"Site_2367",406587.000418845,4658521.99984188,32616,-0.871650920330407,-0.500372022953021,0.952575106035977
"Site_2368",407587.000418845,4658521.99984188,32616,-1.38680973787317,-0.561327454287527,0.31575001655634
"Site_2369",408587.000418845,4658521.99984188,32616,-2.02378138440054,-0.667471360806766,-0.430971779791827
"Site_2370",409587.000418845,4658521.99984188,32616,-2.32409231417483,-0.522694738204349,2.86794459209303
"Site_2371",410587.000418845,4658521.99984188,32616,-1.29194073949862,-0.657560907768405,4.45819781497844
"Site_2372",411587.000418845,4658521.99984188,32616,-0.344300904929803,-0.743178614284714,0.826594688534856
"Site_2373",412587.000418845,4658521.99984188,32616,-0.265210672566757,-0.63067325008982,0.801312045343242
"Site_2374",413587.000418845,4658521.99984188,32616,-1.19332279828093,-0.73759344737483,1.93799947639436
"Site_2375",414587.000418845,4658521.99984188,32616,-1.47019024467164,-0.687981831605281,1.14197751802015
"Site_2376",415587.000418845,4658521.99984188,32616,-0.731598778331259,-0.691962134774921,0.15303617735591
"Site_2377",416587.000418845,4658521.99984188,32616,-0.948239523853865,-0.429991216389019,-0.287837212423991
"Site_2378",417587.000418845,4658521.99984188,32616,-0.86555484974172,-0.179455205732116,-0.0658396621708218
"Site_2379",418587.000418845,4658521.99984188,32616,-0.826324528753311,-0.0912872016749109,-0.159906420752672
"Site_2380",419587.000418845,4658521.99984188,32616,-0.686100168529889,-0.325775888083146,-0.16205790744235
"Site_2381",420587.000418845,4658521.99984188,32616,-0.590476214824851,-0.466812327129524,0.078038764130983
"Site_2382",421587.000418845,4658521.99984188,32616,-0.827678756180802,-0.381903447009882,-0.0763634819777408
"Site_2383",422587.000418845,4658521.99984188,32616,-0.480201950016766,-0.190201081415945,-0.513856109870158
"Site_2384",423587.000418845,4658521.99984188,32616,0.00223510218143103,-0.237800230531745,-0.584979216072266
"Site_2385",424587.000418845,4658521.99984188,32616,-0.256414600375432,-0.439948179258485,0.0502210955587961
"Site_2386",425587.000418845,4658521.99984188,32616,-1.15756156711663,-0.599417445213331,0.892007725800393
"Site_2387",426587.000418845,4658521.99984188,32616,-2.60314843915305,-0.71769826788257,0.33751277172255
"Site_2388",427587.000418845,4658521.99984188,32616,-2.71427904205552,-0.465659672291601,-0.552052871053953
"Site_2389",428587.000418845,4658521.99984188,32616,-1.09001532113412,-0.191515448520804,0.102256800582564
"Site_2390",429587.000418845,4658521.99984188,32616,-0.811893805592244,-0.0101705734096608,-0.138751493071605
"Site_2391",430587.000418845,4658521.99984188,32616,-0.913499519169085,0.0637522721951045,-0.202170483426121
"Site_2392",431587.000418845,4658521.99984188,32616,-0.790039473464116,-0.212115143966668,0.693269109747808
"Site_2393",432587.000418845,4658521.99984188,32616,-0.588921409167872,-0.485439793909063,0.0956511302011939
"Site_2394",433587.000418845,4658521.99984188,32616,-0.672396816822912,-0.71238545341056,-0.0142524068775502
"Site_2395",434587.000418845,4658521.99984188,32616,-1.11269683244625,-0.513121994244589,1.87265006369535
"Site_2396",435587.000418845,4658521.99984188,32616,-2.0278353537266,-0.694190071853558,2.49889131731085
"Site_2397",436587.000418845,4658521.99984188,32616,-1.33379217612481,-0.54938391343544,0.89689716339916
"Site_2398",437587.000418845,4658521.99984188,32616,-0.680125088656688,-0.349398767357308,-0.321701245513457
"Site_2399",438587.000418845,4658521.99984188,32616,-1.09805989410059,-0.286950536804029,-0.0618180924920008
"Site_2400",439587.000418845,4658521.99984188,32616,-0.86255360721462,-0.363760540292593,-0.100694722089893
"Site_2401",440587.000418845,4658521.99984188,32616,-0.915929012109524,-0.313589630188021,-0.352504944664979
"Site_2402",441587.000418845,4658521.99984188,32616,-1.40920726274635,-0.277046896069469,-0.0507889807977255
"Site_2403",442587.000418845,4658521.99984188,32616,-1.65070852037869,-0.542314342769891,0.216699340205406
"Site_2404",397587.000418845,4659521.99984188,32616,-0.967799974111727,0.0626224118419269,-0.66436284952413
"Site_2405",398587.000418845,4659521.99984188,32616,-1.54842970222681,-0.208141861080568,-0.34140841989294
"Site_2406",399587.000418845,4659521.99984188,32616,-1.26222223086974,-0.468550343600144,-0.318494571131561
"Site_2407",400587.000418845,4659521.99984188,32616,-1.49517879925946,-0.662030777549542,0.0994127224154298
"Site_2408",401587.000418845,4659521.99984188,32616,-0.647844126082182,-0.639058000833519,0.795811846438941
"Site_2409",402587.000418845,4659521.99984188,32616,-0.720110579789823,-0.386720918790018,2.62854765327318
"Site_2410",403587.000418845,4659521.99984188,32616,-1.22535480644072,-0.522230144572789,2.89119602121517
"Site_2411",404587.000418845,4659521.99984188,32616,-1.34273722431697,-0.726146485663237,2.42577028808585
"Site_2412",405587.000418845,4659521.99984188,32616,-1.01409498627319,-0.491015763920152,1.74311012943748
"Site_2413",406587.000418845,4659521.99984188,32616,-1.09952246816885,-0.348738566069039,1.20721509068816
"Site_2414",407587.000418845,4659521.99984188,32616,-1.66351823499362,-0.592007354682566,0.373625360004734
"Site_2415",408587.000418845,4659521.99984188,32616,-1.69515996357096,-0.639735159145798,-0.318864704676541
"Site_2416",409587.000418845,4659521.99984188,32616,-1.92224658053104,-0.641579529409118,1.02100281490321
"Site_2417",410587.000418845,4659521.99984188,32616,-0.891704973806547,-0.625582998313559,2.09130506419059
"Site_2418",411587.000418845,4659521.99984188,32616,-0.136520731329465,-0.483908401209794,0.480990967390331
"Site_2419",412587.000418845,4659521.99984188,32616,-0.614698986393537,-0.682996726641049,1.31456464035279
"Site_2420",413587.000418845,4659521.99984188,32616,-1.57050769367186,-0.533193405875245,2.01371570315254
"Site_2421",414587.000418845,4659521.99984188,32616,-1.04771792581605,-0.488070459461763,0.216360613574733
"Site_2422",415587.000418845,4659521.99984188,32616,-0.620656130845163,-0.736997302086416,-0.118759626010251
"Site_2423",416587.000418845,4659521.99984188,32616,-0.995806362663325,-0.509858406979447,0.20264873025778
"Site_2424",417587.000418845,4659521.99984188,32616,-0.684302007660141,-0.245241199968679,-0.377636157311836
"Site_2425",418587.000418845,4659521.99984188,32616,-0.119731470116776,0.0276534728858878,-0.37387024887016
"Site_2426",419587.000418845,4659521.99984188,32616,-0.705506935438921,-0.139856267850353,0.00829776230827822
"Site_2427",420587.000418845,4659521.99984188,32616,-1.29567380210296,-0.385873872262303,1.04733396040287
"Site_2428",421587.000418845,4659521.99984188,32616,-0.949961382609608,-0.532967067341764,2.07539660434256
"Site_2429",422587.000418845,4659521.99984188,32616,-0.422875107895288,-0.407940333473435,0.549935562658475
"Site_2430",423587.000418845,4659521.99984188,32616,-0.276248385372918,-0.395118511627013,-0.239754098735837
"Site_2431",424587.000418845,4659521.99984188,32616,-0.651985939849049,-0.608317509923919,0.370630097648966
"Site_2432",425587.000418845,4659521.99984188,32616,-1.20972593882835,-0.697776441882119,0.459301146024854
"Site_2433",426587.000418845,4659521.99984188,32616,-2.91166680168664,-0.716555552237832,0.0349290510338717
"Site_2434",427587.000418845,4659521.99984188,32616,-2.24192890761991,-0.467222647618858,-0.0706278298421218
"Site_2435",428587.000418845,4659521.99984188,32616,-1.08509837011921,-0.19457056172144,0.298415065947535
"Site_2436",429587.000418845,4659521.99984188,32616,-1.09416535557089,0.0802656519639909,0.253987317007473
"Site_2437",430587.000418845,4659521.99984188,32616,-0.272703225548223,0.0353710527778878,-0.318309345321454
"Site_2438",431587.000418845,4659521.99984188,32616,0.159897889645866,-0.229671070449025,-0.443153915675574
"Site_2439",432587.000418845,4659521.99984188,32616,0.222930565277707,-0.474420757011375,-0.32619641394818
"Site_2440",433587.000418845,4659521.99984188,32616,-0.334460992833786,-0.730376320511984,-0.240169185302633
"Site_2441",434587.000418845,4659521.99984188,32616,-1.09612544200316,-0.515758939424082,0.0319897667543038
"Site_2442",435587.000418845,4659521.99984188,32616,-2.17797129274849,-0.70707008117074,2.15950923177271
"Site_2443",436587.000418845,4659521.99984188,32616,-1.54880544614776,-0.712356271099222,1.36154611188023
"Site_2444",437587.000418845,4659521.99984188,32616,-1.3570967330997,-0.606743173546577,0.222864473308983
"Site_2445",438587.000418845,4659521.99984188,32616,-1.73430893676817,-0.486145561474817,1.5965264236813
"Site_2446",439587.000418845,4659521.99984188,32616,-1.39025904921418,-0.64081402554906,1.70484756481706
"Site_2447",440587.000418845,4659521.99984188,32616,-1.26910837575025,-0.517590666886363,-0.0866532157267666
"Site_2448",441587.000418845,4659521.99984188,32616,-1.38836217510562,-0.254734896743778,-0.467589794611202
"Site_2449",398587.000418845,4660521.99984188,32616,-2.41844897658264,-0.264782751420842,0.577134933623382
"Site_2450",399587.000418845,4660521.99984188,32616,-2.6374981236977,-0.518868632641918,-0.867260397860178
"Site_2451",400587.000418845,4660521.99984188,32616,-2.18628668879876,-0.729232769960322,-0.0252584220595994
"Site_2452",401587.000418845,4660521.99984188,32616,-1.1861595342319,-0.720678980177699,1.25983215212176
"Site_2453",402587.000418845,4660521.99984188,32616,-0.975384838743663,-0.591990024304906,2.59780885714759
"Site_2454",403587.000418845,4660521.99984188,32616,-1.4050316803145,-0.443768854228694,2.65729542809583
"Site_2455",404587.000418845,4660521.99984188,32616,-1.53400082280601,-0.670139103613339,2.85460901912118
"Site_2456",405587.000418845,4660521.99984188,32616,-1.03265937328996,-0.717409636611225,2.19176254379361
"Site_2457",406587.000418845,4660521.99984188,32616,-0.696316525833465,-0.535750522849176,1.29248433175111
"Site_2458",407587.000418845,4660521.99984188,32616,-0.95872806592721,-0.514620799794099,0.647680945682466
"Site_2459",408587.000418845,4660521.99984188,32616,-1.1480273340808,-0.744967217266425,0.804351500323841
"Site_2460",409587.000418845,4660521.99984188,32616,-1.29072354278281,-0.620075124212067,2.48544409254644
"Site_2461",410587.000418845,4660521.99984188,32616,-1.2174470271043,-0.514523952227795,2.1745858402455
"Site_2462",411587.000418845,4660521.99984188,32616,-0.684580351824896,-0.352278135131566,0.570051625842494
"Site_2463",412587.000418845,4660521.99984188,32616,-0.730714483362508,-0.612553780720736,1.18712956213944
"Site_2464",413587.000418845,4660521.99984188,32616,-0.79214357250028,-0.606032097595103,0.836684796405664
"Site_2465",414587.000418845,4660521.99984188,32616,0.086419527494403,-0.392965246641227,-0.366338431986807
"Site_2466",415587.000418845,4660521.99984188,32616,0.26894878528856,-0.667837316316262,0.0548581293136698
"Site_2467",416587.000418845,4660521.99984188,32616,-0.267553268869422,-0.560650105189186,0.350685358801891
"Site_2468",417587.000418845,4660521.99984188,32616,-0.592222762214411,-0.285136797724369,-0.145795060461551
"Site_2469",418587.000418845,4660521.99984188,32616,-0.584855158125048,-0.0133257257761815,-0.454126995974938
"Site_2470",419587.000418845,4660521.99984188,32616,-1.37350608818292,-0.174951979446977,0.211249284980735
"Site_2471",420587.000418845,4660521.99984188,32616,-1.20162335348684,-0.448663785232179,2.45138679747953
"Site_2472",421587.000418845,4660521.99984188,32616,-1.14618963386013,-0.698373721899484,4.07917728507698
"Site_2473",422587.000418845,4660521.99984188,32616,-1.19471627914495,-0.590998450355451,2.62035902633342
"Site_2474",423587.000418845,4660521.99984188,32616,-1.26371013398805,-0.4920917411508,1.70999879287388
"Site_2475",424587.000418845,4660521.99984188,32616,-0.864090905596352,-0.73837737589816,0.827785943967417
"Site_2476",425587.000418845,4660521.99984188,32616,-1.16427371089653,-0.500646838665217,-0.0716509811653946
"Site_2477",426587.000418845,4660521.99984188,32616,-2.44840695623337,-0.738714857554696,-0.178719772469043
"Site_2478",427587.000418845,4660521.99984188,32616,-1.13659917816836,-0.506624574745088,0.310061886412638
"Site_2479",428587.000418845,4660521.99984188,32616,0.0110735290470228,-0.234371925306667,0.241316177228506
"Site_2480",429587.000418845,4660521.99984188,32616,-0.374272617274717,0.0192317167341036,-0.0886668882963635
"Site_2481",430587.000418845,4660521.99984188,32616,-0.367223156129452,-0.0369919290785141,-0.190451845424225
"Site_2482",431587.000418845,4660521.99984188,32616,0.21085744242297,-0.306575658340214,-0.35539052155143
"Site_2483",432587.000418845,4660521.99984188,32616,0.476657488581717,-0.55842992062878,-0.332263714370917
"Site_2484",433587.000418845,4660521.99984188,32616,-0.189145654458914,-0.694461883785393,-0.0946936413789887
"Site_2485",434587.000418845,4660521.99984188,32616,-1.34875459255467,-0.42524617656264,0.275496602629591
"Site_2486",435587.000418845,4660521.99984188,32616,-1.86949822365025,-0.568976586286285,0.457579281997764
"Site_2487",436587.000418845,4660521.99984188,32616,-1.75567328903256,-0.661219124400617,0.302175580650395
"Site_2488",437587.000418845,4660521.99984188,32616,-2.09646674241949,-0.695091135081559,0.915149191519713
"Site_2489",438587.000418845,4660521.99984188,32616,-2.14882048783477,-0.654305934319945,2.31498837848664
"Site_2490",439587.000418845,4660521.99984188,32616,-1.58232067713548,-0.631949644140108,1.94509452263185
"Site_2491",440587.000418845,4660521.99984188,32616,-1.37770404717883,-0.480278262186109,-0.0666122379543628
"Site_2492",398587.000418845,4661521.99984188,32616,-2.23100164951466,-0.442411155288373,1.66272592886882
"Site_2493",399587.000418845,4661521.99984188,32616,-2.82915810377174,-0.540063267070045,-0.329590889430034
"Site_2494",400587.000418845,4661521.99984188,32616,-2.25586949377497,-0.746457773915013,0.400731460395159
"Site_2495",401587.000418845,4661521.99984188,32616,-1.58632652509208,-0.560097606240355,2.42893925684624
"Site_2496",402587.000418845,4661521.99984188,32616,-1.07525400676436,-0.679687040437162,2.59366560317068
"Site_2497",403587.000418845,4661521.99984188,32616,-1.49577780771215,-0.534038087950709,3.09507495909076
"Site_2498",404587.000418845,4661521.99984188,32616,-1.67378191184679,-0.572974601388133,1.86012391079741
"Site_2499",405587.000418845,4661521.99984188,32616,-1.29508175287819,-0.640004887235436,1.35003282886508
"Site_2500",406587.000418845,4661521.99984188,32616,-0.722198454238627,-0.587821260001928,1.50225995136271
"Site_2501",407587.000418845,4661521.99984188,32616,-0.417360242616045,-0.465913601871408,0.229703347255404
"Site_2502",408587.000418845,4661521.99984188,32616,-1.00999775237175,-0.659443679387827,1.18521584598378
"Site_2503",409587.000418845,4661521.99984188,32616,-1.68006236908425,-0.61803342621381,3.54115760142141
"Site_2504",410587.000418845,4661521.99984188,32616,-1.6608133644065,-0.523029226114629,3.01498698708542
"Site_2505",411587.000418845,4661521.99984188,32616,-1.20066259042379,-0.458189353683385,1.25041259727784
"Site_2506",412587.000418845,4661521.99984188,32616,-1.1871525916957,-0.550260226509512,0.536187592753027
"Site_2507",413587.000418845,4661521.99984188,32616,-0.59841872110563,-0.67744392590737,0.0988030256246914
"Site_2508",414587.000418845,4661521.99984188,32616,0.294284759238941,-0.46621832066288,-0.438796581007236
"Site_2509",415587.000418845,4661521.99984188,32616,0.412796983451656,-0.72505698934429,0.0424200392379702
"Site_2510",416587.000418845,4661521.99984188,32616,-0.413043850779525,-0.594489617646551,0.733661537785767
"Site_2511",417587.000418845,4661521.99984188,32616,-1.03742264316338,-0.352497371407648,0.0881279457727221
"Site_2512",418587.000418845,4661521.99984188,32616,-0.793549735279006,-0.152534927210992,-0.430818685468405
"Site_2513",419587.000418845,4661521.99984188,32616,-0.596232514679138,-0.307990827724845,-0.295554460079336
"Site_2514",420587.000418845,4661521.99984188,32616,-0.600193951386109,-0.347146318562572,0.421717530715133
"Site_2515",421587.000418845,4661521.99984188,32616,-0.955602136244499,-0.524698483065922,1.57553452072336
"Site_2516",422587.000418845,4661521.99984188,32616,-1.68126622563297,-0.657753117218573,2.49356490971237
"Site_2517",423587.000418845,4661521.99984188,32616,-1.0975952473344,-0.657129301051024,2.19176254379361
"Site_2518",424587.000418845,4661521.99984188,32616,-0.0135285477879785,-0.661712311486955,0.756396120119887
"Site_2519",425587.000418845,4661521.99984188,32616,0.383467541579749,-0.485971082379708,-0.513208861212179
"Site_2520",426587.000418845,4661521.99984188,32616,-1.52496473609649,-0.70800715362626,-0.322069860024313
"Site_2521",427587.000418845,4661521.99984188,32616,-1.11251280606365,-0.580398528270817,0.540813508371503
"Site_2522",428587.000418845,4661521.99984188,32616,-0.377692595757874,-0.303388691658745,0.370247361840408
"Site_2523",429587.000418845,4661521.99984188,32616,-0.901665184557281,-0.0263383413297065,-0.00747828942540364
"Site_2524",430587.000418845,4661521.99984188,32616,-0.605264356757978,-0.0754335285582757,0.018913352675051
"Site_2525",431587.000418845,4661521.99984188,32616,0.394895045235826,-0.349924919905327,-0.204186086783764
"Site_2526",432587.000418845,4661521.99984188,32616,0.511277335524519,-0.617037817450963,0.415782141768255
"Site_2527",433587.000418845,4661521.99984188,32616,0.176098956408561,-0.603001881370859,-0.0212286837955389
"Site_2528",434587.000418845,4661521.99984188,32616,-1.10328384642409,-0.456391592651791,0.930181536027963
"Site_2529",435587.000418845,4661521.99984188,32616,-1.50647495286808,-0.708198497702293,1.44675381582535
"Site_2530",436587.000418845,4661521.99984188,32616,-1.64893335072081,-0.715830550011684,0.788789201962247
"Site_2531",437587.000418845,4661521.99984188,32616,-2.17135015267308,-0.683365925292776,2.06325453652299
"Site_2532",438587.000418845,4661521.99984188,32616,-1.59812565231318,-0.510625531800799,0.635485906151031
"Site_2533",439587.000418845,4661521.99984188,32616,-1.51938862400724,-0.445343116772345,-0.311350132937742
"Site_2534",398587.000418845,4662521.99984188,32616,-2.44391637154228,-0.711946449137437,0.809133966773412
"Site_2535",399587.000418845,4662521.99984188,32616,-2.72546607721183,-0.681535818015688,-0.384835052323766
"Site_2536",400587.000418845,4662521.99984188,32616,-2.36429116301231,-0.641482590171214,0.712154818384735
"Site_2537",401587.000418845,4662521.99984188,32616,-1.84858194390674,-0.683294714545458,3.06730897944753
"Site_2538",402587.000418845,4662521.99984188,32616,-1.40940809610738,-0.511280455694037,2.70243453466665
"Site_2539",403587.000418845,4662521.99984188,32616,-1.57300553993386,-0.597916596455857,1.07684160943949
"Site_2540",404587.000418845,4662521.99984188,32616,-1.85122161459606,-0.745018363256235,-0.32151677973688
"Site_2541",405587.000418845,4662521.99984188,32616,-1.6586616039938,-0.740891688301433,0.604815592131354
"Site_2542",406587.000418845,4662521.99984188,32616,-0.978910483386177,-0.544101661348132,1.52829269031231
"Site_2543",407587.000418845,4662521.99984188,32616,-0.386866484110732,-0.419750351178862,0.25600003334164
"Site_2544",408587.000418845,4662521.99984188,32616,-1.0908974351892,-0.580145874356336,2.04939437417947
"Site_2545",409587.000418845,4662521.99984188,32616,-2.16499581113192,-0.644255586317042,4.6681331506705
"Site_2546",410587.000418845,4662521.99984188,32616,-1.88282830529989,-0.72563418662936,4.47726331065763
"Site_2547",411587.000418845,4662521.99984188,32616,-1.15862050206682,-0.717658405418008,1.58754039783618
"Site_2548",412587.000418845,4662521.99984188,32616,-0.453443814809165,-0.719708204097132,0.433392990591415
"Site_2549",413587.000418845,4662521.99984188,32616,-0.317984079263079,-0.617989211436308,-0.447649138931893
"Site_2550",414587.000418845,4662521.99984188,32616,-0.477947345855734,-0.457692371014818,-0.435188898346351
"Site_2551",415587.000418845,4662521.99984188,32616,-0.842499812827757,-0.595046371505946,0.144869877052526
"Site_2552",416587.000418845,4662521.99984188,32616,-0.828012174001865,-0.632166767201826,0.305936095353255
"Site_2553",417587.000418845,4662521.99984188,32616,-1.04892092201436,-0.373817083207789,-0.0781445529040646
"Site_2554",418587.000418845,4662521.99984188,32616,-0.445338721497065,-0.333138432185255,-0.311350132937742
"Site_2555",419587.000418845,4662521.99984188,32616,-0.270172590524546,-0.544138211968364,-0.228268063724803
"Site_2556",420587.000418845,4662521.99984188,32616,-0.480763505870711,-0.593830466735661,0.235173965291104
"Site_2557",421587.000418845,4662521.99984188,32616,-0.919387747831862,-0.647988125077901,1.21973577286164
"Site_2558",422587.000418845,4662521.99984188,32616,-0.88336745704415,-0.653148000529267,1.35667983059657
"Site_2559",423587.000418845,4662521.99984188,32616,0.000313195237680114,-0.604183840222435,0.725290102738138
"Site_2560",424587.000418845,4662521.99984188,32616,0.734585682253588,-0.561584173967713,-0.0806368379445283
"Site_2561",425587.000418845,4662521.99984188,32616,0.65897849311565,-0.618338619488911,-0.355739935507111
"Site_2562",426587.000418845,4662521.99984188,32616,-1.62547776925,-0.741670304465176,-0.234321999157212
"Site_2563",427587.000418845,4662521.99984188,32616,-1.27038013489569,-0.478796351329081,0.288929636864849
"Site_2564",428587.000418845,4662521.99984188,32616,-0.663053383626909,-0.279491404456971,0.217377376473002
"Site_2565",429587.000418845,4662521.99984188,32616,-0.986151029464202,-0.0772491832650933,-0.025527491470465
"Site_2566",430587.000418845,4662521.99984188,32616,-0.662343485583449,-0.229421027612558,-0.145560431935276
"Site_2567",431587.000418845,4662521.99984188,32616,0.230702922244911,-0.439462045451225,0.203398031170041
"Site_2568",432587.000418845,4662521.99984188,32616,0.13823923221794,-0.651004264821663,1.00313659723331
"Site_2569",433587.000418845,4662521.99984188,32616,-0.491131525108681,-0.55605059506547,2.14106727034878
"Site_2570",434587.000418845,4662521.99984188,32616,-1.639722987697,-0.582676805647299,3.05978579501906
"Site_2571",435587.000418845,4662521.99984188,32616,-2.05334962230638,-0.677033297084234,1.44844119891743
"Site_2572",436587.000418845,4662521.99984188,32616,-2.13745272064297,-0.70243627554559,1.20101374051716
"Site_2573",437587.000418845,4662521.99984188,32616,-2.06701867299609,-0.607701439099388,2.23700615017434
"Site_2574",438587.000418845,4662521.99984188,32616,-1.79015843406713,-0.331405767591091,0.0166576937022415
"Site_2575",439587.000418845,4662521.99984188,32616,-1.70893422854283,-0.206737379141261,-0.494784081304064
"Site_2576",398587.000418845,4663521.99984188,32616,-2.34279947374165,-0.698232007948718,-0.118274328849584
"Site_2577",399587.000418845,4663521.99984188,32616,-2.37507613003762,-0.672306821089526,-0.837370154653725
"Site_2578",400587.000418845,4663521.99984188,32616,-2.35672071705747,-0.59550444507363,0.0160953938351642
"Site_2579",401587.000418845,4663521.99984188,32616,-1.79045691496911,-0.406582403372128,2.81254933649871
"Site_2580",402587.000418845,4663521.99984188,32616,-2.05935853275605,-0.320056514853435,2.75027065221206
"Site_2581",403587.000418845,4663521.99984188,32616,-2.07686679022869,-0.43185872522352,0.603016756879175
"Site_2582",404587.000418845,4663521.99984188,32616,-2.24442112987355,-0.610744932109586,-0.77719979766475
"Site_2583",405587.000418845,4663521.99984188,32616,-1.99049088568782,-0.597536571409706,0.349550555606025
"Site_2584",406587.000418845,4663521.99984188,32616,-1.17409463545741,-0.644143821716947,2.1618389195549
"Site_2585",407587.000418845,4663521.99984188,32616,-1.00838422265522,-0.433584865847792,2.52387753268527
"Site_2586",408587.000418845,4663521.99984188,32616,-1.61759516649072,-0.57861312044226,3.98137588750685
"Site_2587",409587.000418845,4663521.99984188,32616,-2.18933674396995,-0.714984278596275,5.76986598928747
"Site_2588",410587.000418845,4663521.99984188,32616,-1.78088200547308,-0.672140946382767,5.5556641151595
"Site_2589",411587.000418845,4663521.99984188,32616,-0.734543762390459,-0.559933581478474,1.91626176189135
"Site_2590",412587.000418845,4663521.99984188,32616,0.0144079068533298,-0.511461200883515,0.166148946609078
"Site_2591",413587.000418845,4663521.99984188,32616,0.0495313295483294,-0.557941995027233,0.0783380917173078
"Site_2592",414587.000418845,4663521.99984188,32616,-0.829701682435369,-0.648821123849329,-0.00132178935903493
"Site_2593",415587.000418845,4663521.99984188,32616,-1.14056915835267,-0.722561314057118,0.0134568893181086
"Site_2594",416587.000418845,4663521.99984188,32616,-0.83984135430667,-0.688118756700505,-0.15637554815261
"Site_2595",417587.000418845,4663521.99984188,32616,-0.564969827784843,-0.440731551257133,0.0343201670470467
"Site_2596",418587.000418845,4663521.99984188,32616,-0.45249095895153,-0.487453254699769,0.135158645213628
"Site_2597",419587.000418845,4663521.99984188,32616,-0.68138417103615,-0.711719458620478,0.350693996223616
"Site_2598",420587.000418845,4663521.99984188,32616,-0.567262714806756,-0.642431294016256,0.301680946608491
"Site_2599",421587.000418845,4663521.99984188,32616,-0.822883534146219,-0.697500914781248,0.784022505406355
"Site_2600",422587.000418845,4663521.99984188,32616,-0.50592209908741,-0.539710342328743,0.366485769626177
"Site_2601",423587.000418845,4663521.99984188,32616,0.615321905375777,-0.354971147324058,-0.232027501533419
"Site_2602",424587.000418845,4663521.99984188,32616,0.834384271590155,-0.567429957775621,-0.249800467485531
"Site_2603",425587.000418845,4663521.99984188,32616,-0.481842110315111,-0.651693071426723,-0.197092869095062
"Site_2604",426587.000418845,4663521.99984188,32616,-2.33691439780122,-0.735048980135268,-0.187137037302236
"Site_2605",427587.000418845,4663521.99984188,32616,-1.32610936943441,-0.649078082378678,0.455136184419839
"Site_2606",428587.000418845,4663521.99984188,32616,-1.0240735264951,-0.452942160114542,0.552391298428739
"Site_2607",429587.000418845,4663521.99984188,32616,-1.13893910368292,-0.184392700501577,-0.0896702666431488
"Site_2608",430587.000418845,4663521.99984188,32616,-1.09537938644784,-0.382650852634896,-0.0886668882963635
"Site_2609",431587.000418845,4663521.99984188,32616,-0.504477901992201,-0.620694345077617,0.430832823141352
