"Site","x","y","crs"
"Site_3009",399587.000418845,4627521.99984188,32616
"Site_3010",400587.000418845,4627521.99984188,32616
"Site_3011",401587.000418845,4627521.99984188,32616
"Site_3012",402587.000418845,4627521.99984188,32616
"Site_3013",403587.000418845,4627521.99984188,32616
"Site_3014",404587.000418845,4627521.99984188,32616
"Site_3015",405587.000418845,4627521.99984188,32616
"Site_3016",406587.000418845,4627521.99984188,32616
"Site_3017",407587.000418845,4627521.99984188,32616
"Site_3018",408587.000418845,4627521.99984188,32616
"Site_3019",409587.000418845,4627521.99984188,32616
"Site_3020",410587.000418845,4627521.99984188,32616
"Site_3021",411587.000418845,4627521.99984188,32616
"Site_3022",412587.000418845,4627521.99984188,32616
"Site_3023",413587.000418845,4627521.99984188,32616
"Site_3024",414587.000418845,4627521.99984188,32616
"Site_3025",415587.000418845,4627521.99984188,32616
"Site_3026",416587.000418845,4627521.99984188,32616
"Site_3027",417587.000418845,4627521.99984188,32616
"Site_3028",418587.000418845,4627521.99984188,32616
"Site_3029",419587.000418845,4627521.99984188,32616
"Site_3030",420587.000418845,4627521.99984188,32616
"Site_3031",421587.000418845,4627521.99984188,32616
"Site_3032",422587.000418845,4627521.99984188,32616
"Site_3033",423587.000418845,4627521.99984188,32616
"Site_3034",395587.000418845,4628521.99984188,32616
"Site_3035",396587.000418845,4628521.99984188,32616
"Site_3036",397587.000418845,4628521.99984188,32616
"Site_3037",398587.000418845,4628521.99984188,32616
"Site_3038",399587.000418845,4628521.99984188,32616
"Site_3039",400587.000418845,4628521.99984188,32616
"Site_3040",401587.000418845,4628521.99984188,32616
"Site_3041",402587.000418845,4628521.99984188,32616
"Site_3042",403587.000418845,4628521.99984188,32616
"Site_3043",404587.000418845,4628521.99984188,32616
"Site_3044",405587.000418845,4628521.99984188,32616
"Site_3045",406587.000418845,4628521.99984188,32616
"Site_3046",407587.000418845,4628521.99984188,32616
"Site_3047",408587.000418845,4628521.99984188,32616
"Site_3048",409587.000418845,4628521.99984188,32616
"Site_3049",410587.000418845,4628521.99984188,32616
"Site_3050",411587.000418845,4628521.99984188,32616
"Site_3051",412587.000418845,4628521.99984188,32616
"Site_3052",413587.000418845,4628521.99984188,32616
"Site_3053",414587.000418845,4628521.99984188,32616
"Site_3054",415587.000418845,4628521.99984188,32616
"Site_3055",416587.000418845,4628521.99984188,32616
"Site_3056",417587.000418845,4628521.99984188,32616
"Site_3057",418587.000418845,4628521.99984188,32616
"Site_3058",419587.000418845,4628521.99984188,32616
"Site_3059",420587.000418845,4628521.99984188,32616
"Site_3060",421587.000418845,4628521.99984188,32616
"Site_3061",422587.000418845,4628521.99984188,32616
"Site_3062",423587.000418845,4628521.99984188,32616
"Site_3063",395587.000418845,4629521.99984188,32616
"Site_3064",396587.000418845,4629521.99984188,32616
"Site_3065",397587.000418845,4629521.99984188,32616
"Site_3066",398587.000418845,4629521.99984188,32616
"Site_3067",399587.000418845,4629521.99984188,32616
"Site_3068",400587.000418845,4629521.99984188,32616
"Site_3069",401587.000418845,4629521.99984188,32616
"Site_3070",402587.000418845,4629521.99984188,32616
"Site_3071",403587.000418845,4629521.99984188,32616
"Site_3072",404587.000418845,4629521.99984188,32616
"Site_3073",405587.000418845,4629521.99984188,32616
"Site_3074",406587.000418845,4629521.99984188,32616
"Site_3075",407587.000418845,4629521.99984188,32616
"Site_3076",408587.000418845,4629521.99984188,32616
"Site_3077",409587.000418845,4629521.99984188,32616
"Site_3078",410587.000418845,4629521.99984188,32616
"Site_3079",411587.000418845,4629521.99984188,32616
"Site_3080",412587.000418845,4629521.99984188,32616
"Site_3081",413587.000418845,4629521.99984188,32616
"Site_3082",414587.000418845,4629521.99984188,32616
"Site_3083",415587.000418845,4629521.99984188,32616
"Site_3084",416587.000418845,4629521.99984188,32616
"Site_3085",417587.000418845,4629521.99984188,32616
"Site_3086",418587.000418845,4629521.99984188,32616
"Site_3087",419587.000418845,4629521.99984188,32616
"Site_3088",420587.000418845,4629521.99984188,32616
"Site_3089",421587.000418845,4629521.99984188,32616
"Site_3090",422587.000418845,4629521.99984188,32616
"Site_3091",423587.000418845,4629521.99984188,32616
"Site_3092",395587.000418845,4630521.99984188,32616
"Site_3093",396587.000418845,4630521.99984188,32616
"Site_3094",397587.000418845,4630521.99984188,32616
"Site_3095",398587.000418845,4630521.99984188,32616
"Site_3096",399587.000418845,4630521.99984188,32616
"Site_3097",400587.000418845,4630521.99984188,32616
"Site_3098",401587.000418845,4630521.99984188,32616
"Site_3099",402587.000418845,4630521.99984188,32616
"Site_3100",403587.000418845,4630521.99984188,32616
"Site_3101",404587.000418845,4630521.99984188,32616
"Site_3102",405587.000418845,4630521.99984188,32616
"Site_3103",406587.000418845,4630521.99984188,32616
"Site_3104",407587.000418845,4630521.99984188,32616
"Site_3105",408587.000418845,4630521.99984188,32616
"Site_3106",409587.000418845,4630521.99984188,32616
"Site_3107",410587.000418845,4630521.99984188,32616
"Site_3108",411587.000418845,4630521.99984188,32616
"Site_3109",412587.000418845,4630521.99984188,32616
"Site_3110",413587.000418845,4630521.99984188,32616
"Site_3111",414587.000418845,4630521.99984188,32616
"Site_3112",415587.000418845,4630521.99984188,32616
"Site_3113",416587.000418845,4630521.99984188,32616
"Site_3114",417587.000418845,4630521.99984188,32616
"Site_3115",418587.000418845,4630521.99984188,32616
"Site_3116",419587.000418845,4630521.99984188,32616
"Site_3117",420587.000418845,4630521.99984188,32616
"Site_3118",421587.000418845,4630521.99984188,32616
"Site_3119",422587.000418845,4630521.99984188,32616
"Site_3120",423587.000418845,4630521.99984188,32616
"Site_3121",395587.000418845,4631521.99984188,32616
"Site_3122",396587.000418845,4631521.99984188,32616
"Site_3123",397587.000418845,4631521.99984188,32616
"Site_3124",398587.000418845,4631521.99984188,32616
"Site_3125",399587.000418845,4631521.99984188,32616
"Site_3126",400587.000418845,4631521.99984188,32616
"Site_3127",401587.000418845,4631521.99984188,32616
"Site_3128",402587.000418845,4631521.99984188,32616
"Site_3129",403587.000418845,4631521.99984188,32616
"Site_3130",404587.000418845,4631521.99984188,32616
"Site_3131",405587.000418845,4631521.99984188,32616
"Site_3132",406587.000418845,4631521.99984188,32616
"Site_3133",407587.000418845,4631521.99984188,32616
"Site_3134",408587.000418845,4631521.99984188,32616
"Site_3135",409587.000418845,4631521.99984188,32616
"Site_3136",410587.000418845,4631521.99984188,32616
"Site_3137",411587.000418845,4631521.99984188,32616
"Site_3138",412587.000418845,4631521.99984188,32616
"Site_3139",413587.000418845,4631521.99984188,32616
"Site_3140",414587.000418845,4631521.99984188,32616
"Site_3141",415587.000418845,4631521.99984188,32616
"Site_3142",416587.000418845,4631521.99984188,32616
"Site_3143",417587.000418845,4631521.99984188,32616
"Site_3144",418587.000418845,4631521.99984188,32616
"Site_3145",419587.000418845,4631521.99984188,32616
"Site_3146",420587.000418845,4631521.99984188,32616
"Site_3147",421587.000418845,4631521.99984188,32616
"Site_3148",422587.000418845,4631521.99984188,32616
"Site_3149",423587.000418845,4631521.99984188,32616
"Site_3150",395587.000418845,4632521.99984188,32616
"Site_3151",396587.000418845,4632521.99984188,32616
"Site_3152",397587.000418845,4632521.99984188,32616
"Site_3153",398587.000418845,4632521.99984188,32616
"Site_3154",399587.000418845,4632521.99984188,32616
"Site_3155",400587.000418845,4632521.99984188,32616
"Site_3156",401587.000418845,4632521.99984188,32616
"Site_3157",402587.000418845,4632521.99984188,32616
"Site_3158",403587.000418845,4632521.99984188,32616
"Site_3159",404587.000418845,4632521.99984188,32616
"Site_3160",405587.000418845,4632521.99984188,32616
"Site_3161",406587.000418845,4632521.99984188,32616
"Site_3162",407587.000418845,4632521.99984188,32616
"Site_3163",408587.000418845,4632521.99984188,32616
"Site_3164",409587.000418845,4632521.99984188,32616
"Site_3165",410587.000418845,4632521.99984188,32616
"Site_3166",411587.000418845,4632521.99984188,32616
"Site_3167",412587.000418845,4632521.99984188,32616
"Site_3168",413587.000418845,4632521.99984188,32616
"Site_3169",414587.000418845,4632521.99984188,32616
"Site_3170",415587.000418845,4632521.99984188,32616
"Site_3171",416587.000418845,4632521.99984188,32616
"Site_3172",417587.000418845,4632521.99984188,32616
"Site_3173",418587.000418845,4632521.99984188,32616
"Site_3174",419587.000418845,4632521.99984188,32616
"Site_3175",420587.000418845,4632521.99984188,32616
"Site_3176",421587.000418845,4632521.99984188,32616
"Site_3177",422587.000418845,4632521.99984188,32616
"Site_3178",423587.000418845,4632521.99984188,32616
"Site_3179",395587.000418845,4633521.99984188,32616
"Site_3180",396587.000418845,4633521.99984188,32616
"Site_3181",397587.000418845,4633521.99984188,32616
"Site_3182",398587.000418845,4633521.99984188,32616
"Site_3183",399587.000418845,4633521.99984188,32616
"Site_3184",400587.000418845,4633521.99984188,32616
"Site_3185",401587.000418845,4633521.99984188,32616
"Site_3186",402587.000418845,4633521.99984188,32616
"Site_3187",403587.000418845,4633521.99984188,32616
"Site_3188",404587.000418845,4633521.99984188,32616
"Site_3189",405587.000418845,4633521.99984188,32616
"Site_3190",406587.000418845,4633521.99984188,32616
"Site_3191",407587.000418845,4633521.99984188,32616
"Site_3192",408587.000418845,4633521.99984188,32616
"Site_3193",409587.000418845,4633521.99984188,32616
"Site_3194",410587.000418845,4633521.99984188,32616
"Site_3195",411587.000418845,4633521.99984188,32616
"Site_3196",412587.000418845,4633521.99984188,32616
"Site_3197",413587.000418845,4633521.99984188,32616
"Site_3198",414587.000418845,4633521.99984188,32616
"Site_3199",415587.000418845,4633521.99984188,32616
"Site_3200",416587.000418845,4633521.99984188,32616
"Site_3201",417587.000418845,4633521.99984188,32616
"Site_3202",418587.000418845,4633521.99984188,32616
"Site_3203",419587.000418845,4633521.99984188,32616
"Site_3204",420587.000418845,4633521.99984188,32616
"Site_3205",421587.000418845,4633521.99984188,32616
"Site_3206",422587.000418845,4633521.99984188,32616
"Site_3207",423587.000418845,4633521.99984188,32616
"Site_3208",395587.000418845,4634521.99984188,32616
"Site_3209",396587.000418845,4634521.99984188,32616
"Site_3210",397587.000418845,4634521.99984188,32616
"Site_3211",398587.000418845,4634521.99984188,32616
"Site_3212",399587.000418845,4634521.99984188,32616
"Site_3213",400587.000418845,4634521.99984188,32616
"Site_3214",401587.000418845,4634521.99984188,32616
"Site_3215",402587.000418845,4634521.99984188,32616
"Site_3216",403587.000418845,4634521.99984188,32616
"Site_3217",404587.000418845,4634521.99984188,32616
"Site_3218",405587.000418845,4634521.99984188,32616
"Site_3219",406587.000418845,4634521.99984188,32616
"Site_3220",407587.000418845,4634521.99984188,32616
"Site_3221",408587.000418845,4634521.99984188,32616
"Site_3222",409587.000418845,4634521.99984188,32616
"Site_3223",410587.000418845,4634521.99984188,32616
"Site_3224",411587.000418845,4634521.99984188,32616
"Site_3225",412587.000418845,4634521.99984188,32616
"Site_3226",413587.000418845,4634521.99984188,32616
"Site_3227",414587.000418845,4634521.99984188,32616
"Site_3228",415587.000418845,4634521.99984188,32616
"Site_3229",416587.000418845,4634521.99984188,32616
"Site_3230",417587.000418845,4634521.99984188,32616
"Site_3231",418587.000418845,4634521.99984188,32616
"Site_3232",419587.000418845,4634521.99984188,32616
"Site_3233",420587.000418845,4634521.99984188,32616
"Site_3234",421587.000418845,4634521.99984188,32616
"Site_3235",422587.000418845,4634521.99984188,32616
"Site_3236",423587.000418845,4634521.99984188,32616
"Site_3237",395587.000418845,4635521.99984188,32616
"Site_3238",396587.000418845,4635521.99984188,32616
"Site_3239",397587.000418845,4635521.99984188,32616
"Site_3240",398587.000418845,4635521.99984188,32616
"Site_3241",399587.000418845,4635521.99984188,32616
"Site_3242",400587.000418845,4635521.99984188,32616
"Site_3243",401587.000418845,4635521.99984188,32616
"Site_3244",402587.000418845,4635521.99984188,32616
"Site_3245",403587.000418845,4635521.99984188,32616
"Site_3246",404587.000418845,4635521.99984188,32616
"Site_3247",405587.000418845,4635521.99984188,32616
"Site_3248",406587.000418845,4635521.99984188,32616
"Site_3249",407587.000418845,4635521.99984188,32616
"Site_3250",408587.000418845,4635521.99984188,32616
"Site_3251",409587.000418845,4635521.99984188,32616
"Site_3252",410587.000418845,4635521.99984188,32616
"Site_3253",411587.000418845,4635521.99984188,32616
"Site_3254",412587.000418845,4635521.99984188,32616
"Site_3255",413587.000418845,4635521.99984188,32616
"Site_3256",414587.000418845,4635521.99984188,32616
"Site_3257",415587.000418845,4635521.99984188,32616
"Site_3258",416587.000418845,4635521.99984188,32616
"Site_3259",417587.000418845,4635521.99984188,32616
"Site_3260",418587.000418845,4635521.99984188,32616
"Site_3261",419587.000418845,4635521.99984188,32616
"Site_3262",420587.000418845,4635521.99984188,32616
"Site_3263",421587.000418845,4635521.99984188,32616
"Site_3264",422587.000418845,4635521.99984188,32616
"Site_3265",423587.000418845,4635521.99984188,32616
"Site_3266",395587.000418845,4636521.99984188,32616
"Site_3267",396587.000418845,4636521.99984188,32616
"Site_3268",397587.000418845,4636521.99984188,32616
"Site_3269",398587.000418845,4636521.99984188,32616
"Site_3270",399587.000418845,4636521.99984188,32616
"Site_3271",400587.000418845,4636521.99984188,32616
"Site_3272",401587.000418845,4636521.99984188,32616
"Site_3273",402587.000418845,4636521.99984188,32616
"Site_3274",403587.000418845,4636521.99984188,32616
"Site_3275",404587.000418845,4636521.99984188,32616
"Site_3276",405587.000418845,4636521.99984188,32616
"Site_3277",406587.000418845,4636521.99984188,32616
"Site_3278",407587.000418845,4636521.99984188,32616
"Site_3279",408587.000418845,4636521.99984188,32616
"Site_3280",409587.000418845,4636521.99984188,32616
"Site_3281",410587.000418845,4636521.99984188,32616
"Site_3282",411587.000418845,4636521.99984188,32616
"Site_3283",412587.000418845,4636521.99984188,32616
"Site_3284",413587.000418845,4636521.99984188,32616
"Site_3285",414587.000418845,4636521.99984188,32616
"Site_3286",415587.000418845,4636521.99984188,32616
"Site_3287",416587.000418845,4636521.99984188,32616
"Site_3288",417587.000418845,4636521.99984188,32616
"Site_3289",418587.000418845,4636521.99984188,32616
"Site_3290",419587.000418845,4636521.99984188,32616
"Site_3291",420587.000418845,4636521.99984188,32616
"Site_3292",421587.000418845,4636521.99984188,32616
"Site_3293",422587.000418845,4636521.99984188,32616
"Site_3294",423587.000418845,4636521.99984188,32616
"Site_3295",395587.000418845,4637521.99984188,32616
"Site_3296",396587.000418845,4637521.99984188,32616
"Site_3297",397587.000418845,4637521.99984188,32616
"Site_3298",398587.000418845,4637521.99984188,32616
"Site_3299",399587.000418845,4637521.99984188,32616
"Site_3300",400587.000418845,4637521.99984188,32616
"Site_3301",401587.000418845,4637521.99984188,32616
"Site_3302",402587.000418845,4637521.99984188,32616
"Site_3303",403587.000418845,4637521.99984188,32616
"Site_3304",404587.000418845,4637521.99984188,32616
"Site_3305",405587.000418845,4637521.99984188,32616
"Site_3306",406587.000418845,4637521.99984188,32616
"Site_3307",407587.000418845,4637521.99984188,32616
"Site_3308",408587.000418845,4637521.99984188,32616
"Site_3309",409587.000418845,4637521.99984188,32616
"Site_3310",410587.000418845,4637521.99984188,32616
"Site_3311",411587.000418845,4637521.99984188,32616
"Site_3312",412587.000418845,4637521.99984188,32616
"Site_3313",413587.000418845,4637521.99984188,32616
"Site_3314",414587.000418845,4637521.99984188,32616
"Site_3315",415587.000418845,4637521.99984188,32616
"Site_3316",416587.000418845,4637521.99984188,32616
"Site_3317",417587.000418845,4637521.99984188,32616
"Site_3318",418587.000418845,4637521.99984188,32616
"Site_3319",419587.000418845,4637521.99984188,32616
"Site_3320",420587.000418845,4637521.99984188,32616
"Site_3321",421587.000418845,4637521.99984188,32616
"Site_3322",422587.000418845,4637521.99984188,32616
"Site_3323",423587.000418845,4637521.99984188,32616
"Site_3324",395587.000418845,4638521.99984188,32616
"Site_3325",396587.000418845,4638521.99984188,32616
"Site_3326",397587.000418845,4638521.99984188,32616
"Site_3327",398587.000418845,4638521.99984188,32616
"Site_3328",399587.000418845,4638521.99984188,32616
"Site_3329",400587.000418845,4638521.99984188,32616
"Site_3330",401587.000418845,4638521.99984188,32616
"Site_3331",402587.000418845,4638521.99984188,32616
"Site_3332",403587.000418845,4638521.99984188,32616
"Site_3333",404587.000418845,4638521.99984188,32616
"Site_3334",405587.000418845,4638521.99984188,32616
"Site_3335",406587.000418845,4638521.99984188,32616
"Site_3336",407587.000418845,4638521.99984188,32616
"Site_3337",408587.000418845,4638521.99984188,32616
"Site_3338",409587.000418845,4638521.99984188,32616
"Site_3339",410587.000418845,4638521.99984188,32616
"Site_3340",411587.000418845,4638521.99984188,32616
"Site_3341",412587.000418845,4638521.99984188,32616
"Site_3342",413587.000418845,4638521.99984188,32616
"Site_3343",414587.000418845,4638521.99984188,32616
"Site_3344",415587.000418845,4638521.99984188,32616
"Site_3345",416587.000418845,4638521.99984188,32616
"Site_3346",417587.000418845,4638521.99984188,32616
"Site_3347",418587.000418845,4638521.99984188,32616
"Site_3348",419587.000418845,4638521.99984188,32616
"Site_3349",420587.000418845,4638521.99984188,32616
"Site_3350",421587.000418845,4638521.99984188,32616
"Site_3351",422587.000418845,4638521.99984188,32616
"Site_3352",423587.000418845,4638521.99984188,32616
"Site_3353",395587.000418845,4639521.99984188,32616
"Site_3354",396587.000418845,4639521.99984188,32616
"Site_3355",397587.000418845,4639521.99984188,32616
"Site_3356",398587.000418845,4639521.99984188,32616
"Site_3357",399587.000418845,4639521.99984188,32616
"Site_3358",400587.000418845,4639521.99984188,32616
"Site_3359",401587.000418845,4639521.99984188,32616
"Site_3360",402587.000418845,4639521.99984188,32616
"Site_3361",403587.000418845,4639521.99984188,32616
"Site_3362",404587.000418845,4639521.99984188,32616
"Site_3363",405587.000418845,4639521.99984188,32616
"Site_3364",406587.000418845,4639521.99984188,32616
"Site_3365",407587.000418845,4639521.99984188,32616
"Site_3366",408587.000418845,4639521.99984188,32616
"Site_3367",409587.000418845,4639521.99984188,32616
"Site_3368",410587.000418845,4639521.99984188,32616
"Site_3369",411587.000418845,4639521.99984188,32616
"Site_3370",412587.000418845,4639521.99984188,32616
"Site_3371",413587.000418845,4639521.99984188,32616
"Site_3372",414587.000418845,4639521.99984188,32616
"Site_3373",415587.000418845,4639521.99984188,32616
"Site_3374",416587.000418845,4639521.99984188,32616
"Site_3375",417587.000418845,4639521.99984188,32616
"Site_3376",418587.000418845,4639521.99984188,32616
"Site_3377",419587.000418845,4639521.99984188,32616
"Site_3378",420587.000418845,4639521.99984188,32616
"Site_3379",421587.000418845,4639521.99984188,32616
"Site_3380",422587.000418845,4639521.99984188,32616
"Site_3381",423587.000418845,4639521.99984188,32616
"Site_3382",395587.000418845,4640521.99984188,32616
"Site_3383",396587.000418845,4640521.99984188,32616
"Site_3384",397587.000418845,4640521.99984188,32616
"Site_3385",398587.000418845,4640521.99984188,32616
"Site_3386",399587.000418845,4640521.99984188,32616
"Site_3387",400587.000418845,4640521.99984188,32616
"Site_3388",401587.000418845,4640521.99984188,32616
"Site_3389",402587.000418845,4640521.99984188,32616
"Site_3390",403587.000418845,4640521.99984188,32616
"Site_3391",404587.000418845,4640521.99984188,32616
"Site_3392",405587.000418845,4640521.99984188,32616
"Site_3393",406587.000418845,4640521.99984188,32616
"Site_3394",407587.000418845,4640521.99984188,32616
"Site_3395",408587.000418845,4640521.99984188,32616
"Site_3396",409587.000418845,4640521.99984188,32616
"Site_3397",410587.000418845,4640521.99984188,32616
"Site_3398",411587.000418845,4640521.99984188,32616
"Site_3399",412587.000418845,4640521.99984188,32616
"Site_3400",413587.000418845,4640521.99984188,32616
"Site_3401",414587.000418845,4640521.99984188,32616
"Site_3402",415587.000418845,4640521.99984188,32616
"Site_3403",416587.000418845,4640521.99984188,32616
"Site_3404",417587.000418845,4640521.99984188,32616
"Site_3405",418587.000418845,4640521.99984188,32616
"Site_3406",419587.000418845,4640521.99984188,32616
"Site_3407",420587.000418845,4640521.99984188,32616
"Site_3408",421587.000418845,4640521.99984188,32616
"Site_3409",422587.000418845,4640521.99984188,32616
"Site_3410",423587.000418845,4640521.99984188,32616
"Site_3411",395587.000418845,4641521.99984188,32616
"Site_3412",396587.000418845,4641521.99984188,32616
"Site_3413",397587.000418845,4641521.99984188,32616
"Site_3414",398587.000418845,4641521.99984188,32616
"Site_3415",399587.000418845,4641521.99984188,32616
"Site_3416",400587.000418845,4641521.99984188,32616
"Site_3417",401587.000418845,4641521.99984188,32616
"Site_3418",402587.000418845,4641521.99984188,32616
"Site_3419",403587.000418845,4641521.99984188,32616
"Site_3420",404587.000418845,4641521.99984188,32616
"Site_3421",405587.000418845,4641521.99984188,32616
"Site_3422",406587.000418845,4641521.99984188,32616
"Site_3423",407587.000418845,4641521.99984188,32616
"Site_3424",408587.000418845,4641521.99984188,32616
"Site_3425",409587.000418845,4641521.99984188,32616
"Site_3426",410587.000418845,4641521.99984188,32616
"Site_3427",411587.000418845,4641521.99984188,32616
"Site_3428",412587.000418845,4641521.99984188,32616
"Site_3429",413587.000418845,4641521.99984188,32616
"Site_3430",414587.000418845,4641521.99984188,32616
"Site_3431",415587.000418845,4641521.99984188,32616
"Site_3432",416587.000418845,4641521.99984188,32616
"Site_3433",417587.000418845,4641521.99984188,32616
"Site_3434",418587.000418845,4641521.99984188,32616
"Site_3435",419587.000418845,4641521.99984188,32616
"Site_3436",420587.000418845,4641521.99984188,32616
"Site_3437",421587.000418845,4641521.99984188,32616
"Site_3438",422587.000418845,4641521.99984188,32616
"Site_3439",423587.000418845,4641521.99984188,32616
"Site_3440",395587.000418845,4642521.99984188,32616
"Site_3441",396587.000418845,4642521.99984188,32616
"Site_3442",397587.000418845,4642521.99984188,32616
"Site_3443",398587.000418845,4642521.99984188,32616
"Site_3444",399587.000418845,4642521.99984188,32616
"Site_3445",400587.000418845,4642521.99984188,32616
"Site_3446",401587.000418845,4642521.99984188,32616
"Site_3447",402587.000418845,4642521.99984188,32616
"Site_3448",403587.000418845,4642521.99984188,32616
"Site_3449",404587.000418845,4642521.99984188,32616
"Site_3450",405587.000418845,4642521.99984188,32616
"Site_3451",406587.000418845,4642521.99984188,32616
"Site_3452",407587.000418845,4642521.99984188,32616
"Site_3453",408587.000418845,4642521.99984188,32616
"Site_3454",409587.000418845,4642521.99984188,32616
"Site_3455",410587.000418845,4642521.99984188,32616
"Site_3456",411587.000418845,4642521.99984188,32616
"Site_3457",412587.000418845,4642521.99984188,32616
"Site_3458",413587.000418845,4642521.99984188,32616
"Site_3459",414587.000418845,4642521.99984188,32616
"Site_3460",415587.000418845,4642521.99984188,32616
"Site_3461",416587.000418845,4642521.99984188,32616
"Site_3462",417587.000418845,4642521.99984188,32616
"Site_3463",418587.000418845,4642521.99984188,32616
"Site_3464",419587.000418845,4642521.99984188,32616
"Site_3465",420587.000418845,4642521.99984188,32616
"Site_3466",421587.000418845,4642521.99984188,32616
"Site_3467",422587.000418845,4642521.99984188,32616
"Site_3468",423587.000418845,4642521.99984188,32616
"Site_3469",395587.000418845,4643521.99984188,32616
"Site_3470",396587.000418845,4643521.99984188,32616
"Site_3471",397587.000418845,4643521.99984188,32616
"Site_3472",398587.000418845,4643521.99984188,32616
"Site_3473",399587.000418845,4643521.99984188,32616
"Site_3474",400587.000418845,4643521.99984188,32616
"Site_3475",401587.000418845,4643521.99984188,32616
"Site_3476",402587.000418845,4643521.99984188,32616
"Site_3477",403587.000418845,4643521.99984188,32616
"Site_3478",404587.000418845,4643521.99984188,32616
"Site_3479",405587.000418845,4643521.99984188,32616
"Site_3480",406587.000418845,4643521.99984188,32616
"Site_3481",407587.000418845,4643521.99984188,32616
"Site_3482",408587.000418845,4643521.99984188,32616
"Site_3483",409587.000418845,4643521.99984188,32616
"Site_3484",410587.000418845,4643521.99984188,32616
"Site_3485",411587.000418845,4643521.99984188,32616
"Site_3486",412587.000418845,4643521.99984188,32616
"Site_3487",413587.000418845,4643521.99984188,32616
"Site_3488",414587.000418845,4643521.99984188,32616
"Site_3489",415587.000418845,4643521.99984188,32616
"Site_3490",416587.000418845,4643521.99984188,32616
"Site_3491",417587.000418845,4643521.99984188,32616
"Site_3492",418587.000418845,4643521.99984188,32616
"Site_3493",419587.000418845,4643521.99984188,32616
"Site_3494",420587.000418845,4643521.99984188,32616
"Site_3495",421587.000418845,4643521.99984188,32616
"Site_3496",422587.000418845,4643521.99984188,32616
"Site_3497",423587.000418845,4643521.99984188,32616
"Site_3498",395587.000418845,4644521.99984188,32616
"Site_3499",396587.000418845,4644521.99984188,32616
"Site_3500",397587.000418845,4644521.99984188,32616
"Site_3501",398587.000418845,4644521.99984188,32616
"Site_3502",399587.000418845,4644521.99984188,32616
"Site_3503",400587.000418845,4644521.99984188,32616
"Site_3504",401587.000418845,4644521.99984188,32616
"Site_3505",402587.000418845,4644521.99984188,32616
"Site_3506",403587.000418845,4644521.99984188,32616
"Site_3507",404587.000418845,4644521.99984188,32616
"Site_3508",405587.000418845,4644521.99984188,32616
"Site_3509",406587.000418845,4644521.99984188,32616
"Site_3510",407587.000418845,4644521.99984188,32616
"Site_3511",408587.000418845,4644521.99984188,32616
"Site_3512",409587.000418845,4644521.99984188,32616
"Site_3513",410587.000418845,4644521.99984188,32616
"Site_3514",411587.000418845,4644521.99984188,32616
"Site_3515",412587.000418845,4644521.99984188,32616
"Site_3516",413587.000418845,4644521.99984188,32616
"Site_3517",414587.000418845,4644521.99984188,32616
"Site_3518",415587.000418845,4644521.99984188,32616
"Site_3519",416587.000418845,4644521.99984188,32616
"Site_3520",417587.000418845,4644521.99984188,32616
"Site_3521",418587.000418845,4644521.99984188,32616
"Site_3522",419587.000418845,4644521.99984188,32616
"Site_3523",420587.000418845,4644521.99984188,32616
"Site_3524",421587.000418845,4644521.99984188,32616
"Site_3525",422587.000418845,4644521.99984188,32616
"Site_3526",423587.000418845,4644521.99984188,32616
"Site_3527",395587.000418845,4645521.99984188,32616
"Site_3528",396587.000418845,4645521.99984188,32616
"Site_3529",397587.000418845,4645521.99984188,32616
"Site_3530",398587.000418845,4645521.99984188,32616
"Site_3531",399587.000418845,4645521.99984188,32616
"Site_3532",400587.000418845,4645521.99984188,32616
"Site_3533",401587.000418845,4645521.99984188,32616
"Site_3534",402587.000418845,4645521.99984188,32616
"Site_3535",403587.000418845,4645521.99984188,32616
"Site_3536",404587.000418845,4645521.99984188,32616
"Site_3537",405587.000418845,4645521.99984188,32616
"Site_3538",406587.000418845,4645521.99984188,32616
"Site_3539",407587.000418845,4645521.99984188,32616
"Site_3540",408587.000418845,4645521.99984188,32616
"Site_3541",409587.000418845,4645521.99984188,32616
"Site_3542",410587.000418845,4645521.99984188,32616
"Site_3543",411587.000418845,4645521.99984188,32616
"Site_3544",412587.000418845,4645521.99984188,32616
"Site_3545",413587.000418845,4645521.99984188,32616
"Site_3546",414587.000418845,4645521.99984188,32616
"Site_3547",415587.000418845,4645521.99984188,32616
"Site_3548",416587.000418845,4645521.99984188,32616
"Site_3549",417587.000418845,4645521.99984188,32616
"Site_3550",418587.000418845,4645521.99984188,32616
"Site_3551",419587.000418845,4645521.99984188,32616
"Site_3552",420587.000418845,4645521.99984188,32616
"Site_3553",421587.000418845,4645521.99984188,32616
"Site_3554",422587.000418845,4645521.99984188,32616
"Site_3555",423587.000418845,4645521.99984188,32616
"Site_3556",395587.000418845,4646521.99984188,32616
"Site_3557",396587.000418845,4646521.99984188,32616
"Site_3558",397587.000418845,4646521.99984188,32616
"Site_3559",398587.000418845,4646521.99984188,32616
"Site_3560",399587.000418845,4646521.99984188,32616
"Site_3561",400587.000418845,4646521.99984188,32616
"Site_3562",401587.000418845,4646521.99984188,32616
"Site_3563",402587.000418845,4646521.99984188,32616
"Site_3564",403587.000418845,4646521.99984188,32616
"Site_3565",404587.000418845,4646521.99984188,32616
"Site_3566",405587.000418845,4646521.99984188,32616
"Site_3567",406587.000418845,4646521.99984188,32616
