"Site","open_dev"
"Site_0899",0.00717154331612163
"Site_0900",0.0120171673819742
"Site_0901",0.0240480961923848
"Site_0902",0.0351428571428571
"Site_0903",0.0257584430452204
"Site_0904",0.0683834048640916
"Site_0905",0.116552119129439
"Site_0906",0.0873925501432665
"Site_0907",0.102350917431193
"Site_0908",0.185407725321888
"Site_0909",0.405668479816776
"Site_0910",0.506586483390607
"Site_0911",0.304895505296307
"Site_0912",0.183591508892714
"Site_0913",0.139701663798049
"Site_0914",0.0814687320711417
"Site_0915",0.0607101947308133
"Site_0916",0.0381198051017484
"Site_0917",0.0338302752293578
"Site_0918",0.0613884107860012
"Site_0919",0.140275387263339
"Site_0920",0.200858369098712
"Site_0921",0.175493844832522
"Site_0922",0.110094366599943
"Site_0923",0.0896077870025766
"Site_0924",0.177077363896848
"Site_0925",0.11865864144454
"Site_0926",0.0592274678111588
"Site_0927",0.0363584311480103
"Site_0928",0.068649885583524
"Site_0929",0.050629290617849
"Site_0930",0.0835486649440138
"Site_0931",0.283869115958668
"Site_0932",0.211886304909561
"Site_0933",0.0123068116771608
"Site_0934",0.00343839541547278
"Site_0935",0.0183328559152105
"Site_0936",0.0295382850587898
"Site_0937",0.01061388410786
"Site_0938",0.0232158211521926
"Site_0939",0.0257437070938215
"Site_0940",0.0105774728416238
"Site_0941",0
"Site_0942",0.023468803663423
"Site_0943",0.033256880733945
"Site_0944",0.0194842406876791
"Site_0945",0.0137535816618911
"Site_0946",0.0372599598738894
"Site_0947",0.0484379478360562
"Site_0948",0.0687482096820395
"Site_0949",0.0958512160228898
"Site_0950",0.145105895821408
"Site_0951",0.417383820998279
"Site_0952",0.658445655291081
"Site_0953",0.435794311979316
"Site_0954",0.213631156930126
"Site_0955",0.175172018348624
"Site_0956",0.0687876182287188
"Site_0957",0.0286861732644865
"Site_0958",0.00774082568807339
"Site_0959",0.029495990836197
"Site_0960",0.0223239839725243
"Site_0961",0.0731219651528135
"Site_0962",0.166905239049528
"Site_0963",0.163802978235968
"Site_0964",0.11006018916595
"Site_0965",0.153052450558899
"Site_0966",0.198110506727741
"Site_0967",0.168336673346693
"Site_0968",0.125715922107675
"Site_0969",0.0691138514482363
"Site_0970",0.0697274031563845
"Site_0971",0.110760401721664
"Site_0972",0.0624105353564271
"Site_0973",0.13872169676125
"Site_0974",0.162224132989395
"Site_0975",0.0378223495702006
"Site_0976",0.00716743119266055
"Site_0977",0.0166236744052737
"Site_0978",0.00801144492131617
"Site_0979",0
"Site_0980",0.0162764134780126
"Site_0981",0.0243343830518179
"Site_0982",0.0352536543422184
"Site_0983",0.00658271322266743
"Site_0984",0.00974491258240183
"Site_0985",0.00944206008583691
"Site_0986",0.00773417358922945
"Site_0987",0.0232158211521926
"Site_0988",0.346131805157593
"Site_0989",0.324169530355097
"Site_0990",0.144944142079633
"Site_0991",0.0699340785325308
"Site_0992",0.0171821305841924
"Site_0993",0.0177548682703322
"Site_0994",0.00884703196347032
"Site_0995",0.0117344018317115
"Site_0996",0.0183223590037217
"Site_0997",0.0604065273403951
"Site_0998",0.117158407333142
"Site_0999",0.152018322359004
"Site_1000",0.100801832760596
"Site_1001",0.0490111779879622
"Site_1002",0.0453501722158439
"Site_1003",0.122525107604017
"Site_1004",0.142611190817791
"Site_1005",0.0800573888091822
"Site_1006",0.0627687016337059
"Site_1007",0.107991979375537
"Site_1008",0.0698539937016891
"Site_1009",0.0670679277730009
"Site_1010",0.11254295532646
"Site_1011",0.0223303750357859
"Site_1012",0.0177447052089296
"Site_1013",0.0131241084165478
"Site_1014",0.0103033772180882
"Site_1015",0.000572901747350329
"Site_1016",0.0251932436301174
"Site_1017",0.0473050458715596
"Site_1018",0.160801144492132
"Site_1019",0.170200573065903
"Site_1020",0.0266552020636285
"Site_1021",0.00229555236728838
"Site_1022",0.0137733142037303
"Site_1023",0.0226750861079219
"Site_1024",0.0518476081352048
"Site_1025",0.0635920939558866
"Site_1026",0.0234620886981402
"Site_1027",0.0148401826484018
"Site_1028",0.0117377612367592
"Site_1029",0.0120309366943569
"Site_1030",0.020355504587156
"Site_1031",0.018894932722588
"Site_1032",0.0561604584527221
"Site_1033",0.109518348623853
"Site_1034",0.108913728862138
"Site_1035",0.125430539609644
"Site_1036",0.0754446356855995
"Site_1037",0.00630914826498423
"Site_1038",0.0381198051017484
"Site_1039",0.0326647564469914
"Site_1040",0.0263233190271817
"Site_1041",0.0160504442533677
"Site_1042",0.0214776632302405
"Site_1043",0.0108882521489971
"Site_1044",0.115087317492127
"Site_1045",0.154109589041096
"Site_1046",0.0143102461362335
"Site_1047",0.0266246779272831
"Site_1048",0.0194786594099112
"Site_1049",0.0123350545037292
"Site_1050",0.00315005727376861
"Site_1051",0.0174835196331327
"Site_1052",0.0292179891148668
"Site_1053",0.279209621993127
"Site_1054",0.270014347202296
"Site_1055",0.0648493543758967
"Site_1056",0.0114711786636077
"Site_1057",0.00543945032922989
"Site_1058",0.00401031223145231
"Site_1059",0.0829994275901546
"Site_1060",0.0547121168719565
"Site_1061",0.0321100917431193
"Site_1062",0.0197934595524957
"Site_1063",0.0252221266838636
"Site_1064",0.0303811980510175
"Site_1065",0.00887489264242771
"Site_1066",0.0416188289322618
"Site_1067",0.096987087517934
"Site_1068",0.111079219288175
"Site_1069",0.0489270386266094
"Site_1070",0.0389127324749642
"Site_1071",0.00801603206412826
"Site_1072",0.0718580017177212
"Site_1073",0.0779593006592147
"Site_1074",0.0186299799369447
"Site_1075",0.00286204922724671
"Site_1076",0.0102769055095632
"Site_1077",0.0097254004576659
"Site_1078",0.0594965675057208
"Site_1079",0.107542299971322
"Site_1080",0.0126182965299685
"Site_1081",0.0283830275229358
"Site_1082",0.0214838155256374
"Site_1083",0.0106077981651376
"Site_1084",0.00400686891814539
"Site_1085",0.000860832137733142
"Site_1086",0.0312769010043042
"Site_1087",0.0757314974182444
"Site_1088",0.0789022298456261
"Site_1089",0.0131578947368421
"Site_1090",0.00601030337721809
"Site_1091",0.000286204922724671
"Site_1092",0.0171919770773639
"Site_1093",0.13618119266055
"Site_1094",0.0859845227858985
"Site_1095",0.0813753581661891
"Site_1096",0.0757749712973594
"Site_1097",0.0381526104417671
"Site_1098",0.00831660453111557
"Site_1099",0.0206185567010309
"Site_1100",0.134957020057307
"Site_1101",0.155123068116772
"Site_1102",0.0209049255441008
"Site_1103",0.00802292263610315
"Site_1104",0.0160458452722063
"Site_1105",0.0369415807560137
"Site_1106",0.0214469545324564
"Site_1107",0.000286204922724671
"Site_1108",0.00143061516452074
"Site_1109",0.00688468158347676
"Site_1110",0.0111972437553833
"Site_1111",0.00458715596330275
"Site_1112",0.0229095074455899
"Site_1113",0.00573394495412844
"Site_1114",0.0157547980521341
"Site_1115",0.00860338399770576
"Site_1116",0.00574382538770821
"Site_1117",0.0129087779690189
"Site_1118",0.0111556064073227
"Site_1119",0.0148826559816829
"Site_1120",0.0108726752503577
"Site_1121",0.00915855752718947
"Site_1122",0.00744772271555428
"Site_1123",0.00401261106334193
"Site_1124",0.0011454753722795
"Site_1125",0.0697740920789248
"Site_1126",0.170157819225251
"Site_1127",0.151506456241033
"Site_1128",0.108757870635375
"Site_1129",0.0412135088723526
"Site_1130",0.0148741418764302
"Site_1131",0.0269186712485682
"Site_1132",0.0128939828080229
"Site_1133",0.0395642201834862
"Site_1134",0.0154594904093902
"Site_1135",0.00829994275901546
"Site_1136",0.0165998855180309
"Site_1137",0.00886981402002861
"Site_1138",0.00172067679954115
"Site_1139",0.00258323765786452
"Site_1140",0.0103299856527977
"Site_1141",0.0240480961923848
"Site_1142",0.0728002292920608
"Site_1143",0.060458452722063
"Site_1144",0.0929698708751793
"Site_1145",0.0967556703990813
"Site_1146",0.0134747706422018
"Site_1147",0.00744132799084144
"Site_1148",0.0128829086744918
"Site_1149",0.0177193483852529
"Site_1150",0.0134554823933581
"Site_1151",0.0149082568807339
"Site_1152",0.00888506735454285
"Site_1153",0.00372066399542072
"Site_1154",0.00372172917263098
"Site_1155",0.00457927876359473
"Site_1156",0.00057191878753217
"Site_1157",0.052193862919415
"Site_1158",0.228170626968222
"Site_1159",0.138285714285714
"Site_1160",0.0764385914686516
"Site_1161",0.0463784712281706
"Site_1162",0.0424190312410433
"Site_1163",0.0369839449541284
"Site_1164",0.018894932722588
"Site_1165",0.0143102461362335
"Site_1166",0.00400801603206413
"Site_1167",0.00516203039862346
"Site_1168",0.00832376578645235
"Site_1169",0.00402067777139575
"Site_1170",0.000286286859433152
"Site_1171",0.00544568644310691
"Site_1172",0.000286450873675165
"Site_1173",0.028080229226361
"Site_1174",0.0946915351506456
"Site_1175",0.0822585267985096
"Site_1176",0.205150214592275
"Site_1177",0.218187017443523
"Site_1178",0.0382092956943256
"Site_1179",0.00972818311874106
"Site_1180",0.00401376146788991
"Site_1181",0.00945558739255014
"Site_1182",0.00858860578299456
"Site_1183",0.0145964510589582
"Site_1184",0.0191812195820212
"Site_1185",0.00829756795422031
"Site_1186",0.00745840504876649
"Site_1187",0.00143513203214696
"Site_1188",0.00574052812858783
"Site_1189",0.000572573718866304
"Site_1190",0.183848797250859
"Site_1191",0.168719564594672
"Site_1192",0.0914302092290055
"Site_1193",0.0229029487546522
"Site_1194",0.0303637926095675
"Site_1195",0.0378331900257954
"Site_1196",0.0585365853658537
"Site_1197",0.0395982783357245
"Site_1198",0.00860338399770576
"Site_1199",0.0146299483648881
"Site_1200",0.00917168243049584
"Site_1201",0.00257953568357696
"Site_1202",0.00143102461362335
"Site_1203",0.00286697247706422
"Site_1204",0.00429799426934097
"Site_1205",0.0143102461362335
"Site_1206",0.00915593705293276
"Site_1207",0.0228375677990294
"Site_1208",0.112478534630796
"Site_1209",0.14932645457151
"Site_1210",0.0223239839725243
"Site_1211",0.00716332378223496
"Site_1212",0.00343347639484979
"Site_1213",0.00401146131805158
"Site_1214",0.00372599598738894
"Site_1215",0.0146215596330275
"Site_1216",0.0169345579793341
"Site_1217",0.00258323765786452
"Site_1218",0.00401376146788991
"Site_1219",0.00487106017191977
"Site_1220",0.00946100917431193
"Site_1221",0
"Site_1222",0.0965616045845272
"Site_1223",0.320722269991402
"Site_1224",0.220756880733945
"Site_1225",0.0386819484240688
"Site_1226",0.0215331610680448
"Site_1227",0.0243832472748135
"Site_1228",0.112769010043042
"Site_1229",0.120378331900258
"Site_1230",0.0197707736389685
"Site_1231",0.0108726752503577
"Site_1232",0.0252221266838636
"Site_1233",0.0266170578133944
"Site_1234",0.00916905444126074
"Site_1235",0.00171772115659891
"Site_1236",0.00770328102710414
"Site_1237",0.0105926137990266
"Site_1238",0.00400801603206413
"Site_1239",0.000286286859433152
"Site_1240",0.00458584121524792
"Site_1241",0.0165951359084406
"Site_1242",0.0065864833906071
"Site_1243",0.00171870524205099
"Site_1244",0.00430416068866571
"Site_1245",0.00430292598967298
"Site_1246",0
"Site_1247",0.00631458094144661
"Site_1248",0.00630372492836676
"Site_1249",0.000858860578299456
"Site_1250",0.00143061516452074
"Site_1251",0.0280882774433935
"Site_1252",0.0346407099914114
"Site_1253",0.0440881763527054
"Site_1254",0.227611940298507
"Site_1255",0.182835820895522
"Site_1256",0.0597014925373134
"Site_1257",0.0243204577968526
"Site_1258",0.0286286859433152
"Site_1259",0.0687285223367698
"Site_1260",0.0689951331233896
"Site_1261",0.0180515759312321
"Site_1262",0.00745412844036697
"Site_1263",0.00715102974828375
"Site_1264",0.0234018264840183
"Site_1265",0.0077209036316843
"Site_1266",0.00028587764436821
"Site_1267",0
"Site_1268",0.000860832137733142
"Site_1269",0.0372492836676218
"Site_1270",0.0908830275229358
"Site_1271",0.0326460481099656
"Site_1272",0.00200458190148912
"Site_1273",0.00229621125143513
"Site_1274",0.00114777618364419
"Site_1275",0.0111843991970175
"Site_1276",0.0105956471935853
"Site_1277",0.000572573718866304
"Site_1278",0.0237550085861477
"Site_1279",0.0274992838728158
"Site_1280",0.000572901747350329
"Site_1281",0.0169151376146789
"Site_1282",0.024327418431597
"Site_1283",0.0502008032128514
"Site_1284",0.0893470790378007
"Site_1285",0.0781115879828326
"Site_1286",0.048654836863194
"Site_1287",0.0335051546391753
"Site_1288",0.0117478510028653
"Site_1289",0.0541702493551161
"Site_1290",0.0612653879186945
"Site_1291",0.0140080045740423
"Site_1292",0.0068689181453921
"Site_1293",0.00028604118993135
"Site_1294",0.000286944045911047
"Site_1295",0
"Site_1296",0.000859845227858985
"Site_1297",0.00458452722063037
"Site_1298",0.00430169199885288
"Site_1299",0.0701603665521191
"Site_1300",0.123063683304647
"Site_1301",0.0487944890929966
"Site_1302",0.00114711786636077
"Site_1303",0.0208690680388794
"Site_1304",0.0237414187643021
"Site_1305",0.00200400801603206
"Site_1306",0.00028604118993135
"Site_1307",0.000286615075952995
"Site_1308",0.0375465749498424
"Site_1309",0.0463651974813967
"Site_1310",0.0908311910882605
"Site_1311",0.0772753291356611
"Site_1312",0.117091325508159
"Site_1313",0.0458058975093043
"Site_1314",0.0203321878579611
"Site_1315",0.0223623853211009
"Site_1316",0.0114580349470066
"Site_1317",0.00371959942775393
"Site_1318",0.0360618202633085
"Site_1319",0.0334476843910806
"Site_1320",0.0215146299483649
"Site_1321",0.00487664945496271
"Site_1322",0.0057372346528973
"Site_1323",0.00572737686139748
"Site_1324",0.0060189165950129
"Site_1325",0.00429676310512747
"Site_1326",0.00114744693057946
"Site_1327",0.00459242250287026
"Site_1328",0.000286697247706422
"Site_1329",0.00286204922724671
"Site_1330",0.0011454753722795
"Site_1331",0.00171575636259651
"Site_1332",0.017473503294185
"Site_1333",0.0243553008595989
"Site_1334",0.00114678899082569
"Site_1335",0.000286368843069874
"Site_1336",0.0062929061784897
"Site_1337",0.0108789006584598
"Site_1338",0.0271894676588437
"Site_1339",0.138474770642202
"Site_1340",0.101403609281008
"Site_1341",0.0309278350515464
"Site_1342",0.0649499284692418
"Site_1343",0.0243343830518179
"Site_1344",0.00486687661036358
"Site_1345",0.00114678899082569
"Site_1346",0.00545350172215844
"Site_1347",0.0287026406429392
"Site_1348",0.0237618093329516
"Site_1349",0.00200630553167097
"Site_1350",0.00859845227858985
"Site_1351",0.0114613180515759
"Site_1352",0.00832137733142037
"Site_1353",0.00659214674691889
"Site_1354",0.00543478260869565
"Site_1355",0.00543633762517883
"Site_1356",0.00428326670474015
"Site_1357",0.00429184549356223
"Site_1358",0.00286615075952995
"Site_1359",0.00487245629120092
"Site_1360",0.00286204922724671
"Site_1361",0.0125930165998855
"Site_1362",0.0022883295194508
"Site_1363",0.0011441647597254
"Site_1364",0.0588066551921974
"Site_1365",0.0946915351506456
"Site_1366",0.0232358003442341
"Site_1367",0.0976238190667048
"Site_1368",0.0389908256880734
"Site_1369",0.132416165090284
"Site_1370",0.0958668197474168
"Site_1371",0.00688468158347676
"Site_1372",0
"Site_1373",0.00343839541547278
"Site_1374",0.00572901747350329
"Site_1375",0.00515021459227468
"Site_1376",0.00602064220183486
"Site_1377",0.00286450873675165
"Site_1378",0.000572573718866304
"Site_1379",0.000572409845449342
"Site_1380",0.00628033114473309
"Site_1381",0.00543789353176875
"Site_1382",0.00573394495412844
"Site_1383",0.00687482096820395
"Site_1384",0.00171821305841924
"Site_1385",0.00343544231319782
"Site_1386",0.00372172917263098
"Site_1387",0.0128865979381443
"Site_1388",0.0129087779690189
"Site_1389",0.00200860832137733
"Site_1390",0.00172215843857635
"Site_1391",0.0964786716289722
"Site_1392",0.111461318051576
"Site_1393",0.0140441387216968
"Site_1394",0.0169102894812267
"Site_1395",0.0878300803673938
"Site_1396",0.0470453241537579
"Site_1397",0.0972740315638451
"Site_1398",0.0306590257879656
"Site_1399",0.00716332378223496
"Site_1400",0.00945017182130584
"Site_1401",0.00343642611683849
"Site_1402",0.00429430289149728
"Site_1403",0.0209229005445686
"Site_1404",0.0271972516461494
"Site_1405",0.0242510699001427
"Site_1406",0.00257584430452204
"Site_1407",0.00028604118993135
"Site_1408",0.0077319587628866
"Site_1409",0.0108913728862138
"Site_1410",0.00715307582260372
"Site_1411",0.00257731958762887
"Site_1412",0
"Site_1413",0.00143513203214696
"Site_1414",0.00172166427546628
"Site_1415",0.000574052812858783
"Site_1416",0.000860832137733142
"Site_1417",0.00229357798165138
"Site_1418",0.00372599598738894
"Site_1419",0.0111619919862622
"Site_1420",0.0229292060762396
"Site_1421",0.00859106529209622
"Site_1422",0.0612653879186945
"Site_1423",0.0541392151246061
"Site_1424",0.0228963938179737
"Site_1425",0.0051487414187643
"Site_1426",0.00544256659982813
"Site_1427",0.00974770642201835
"Site_1428",0.028898426323319
"Site_1429",0.0256996002284409
"Site_1430",0.0563662374821173
"Site_1431",0.0632151029748284
"Site_1432",0.0392775229357798
"Site_1433",0.0163605051664753
"Site_1434",0.00458584121524792
"Site_1435",0.00286615075952995
"Site_1436",0.00200630553167097
"Site_1437",0
"Site_1438",0
"Site_1439",0.000287026406429392
"Site_1440",0.000286615075952995
"Site_1441",0.00716537689882488
"Site_1442",0.000286532951289398
"Site_1443",0.0011444921316166
"Site_1444",0.00257879656160458
"Site_1445",0.00257584430452204
"Site_1446",0.00372706422018349
"Site_1447",0.00400916380297824
"Site_1448",0.00656205420827389
"Site_1449",0.159084406294707
"Site_1450",0.0759094815239186
"Site_1451",0.0297994269340974
"Site_1452",0.0131767401890576
"Site_1453",0.00715307582260372
"Site_1454",0.0100200400801603
"Site_1455",0.0435156026338391
"Site_1456",0.0435779816513761
"Site_1457",0.0439150401836969
"Site_1458",0.0246701090074584
"Site_1459",0.0137496419364079
"Site_1460",0.0140481651376147
"Site_1461",0.00515316346979674
"Site_1462",0.0111972437553833
"Site_1463",0.00803673938002296
"Site_1464",0.000286944045911047
"Site_1465",0.00028604118993135
"Site_1466",0.00085812356979405
"Site_1467",0.0117411225658648
"Site_1468",0.0171772115659891
"Site_1469",0.00573065902578797
"Site_1470",0.000573394495412844
"Site_1471",0.0011444921316166
"Site_1472",0.00370898716119829
"Site_1473",0.00600343053173242
"Site_1474",0.00714898484415213
"Site_1475",0.181948424068768
"Site_1476",0.0581162324649299
"Site_1477",0.04350314825415
"Site_1478",0.0343347639484979
"Site_1479",0.00315457413249211
"Site_1480",0.0215269804822044
"Site_1481",0.0642570281124498
"Site_1482",0.0555396507300315
"Site_1483",0.0217952394608546
"Site_1484",0.00945558739255014
"Site_1485",0.0025802752293578
"Site_1486",0.00172166427546628
"Site_1487",0.00114711786636077
"Site_1488",0.0108726752503577
"Site_1489",0.0148869166905239
"Site_1490",0.00772532188841202
"Site_1491",0.000859106529209622
"Site_1492",0.000859352621025494
"Site_1493",0.00057323015190599
"Site_1494",0.00887743413516609
"Site_1495",0
"Site_1496",0.000286286859433152
"Site_1497",0.00314825414997138
"Site_1498",0.00946100917431193
"Site_1499",0.0200918484500574
"Site_1500",0.0109007458405049
"Site_1501",0.107449856733524
"Site_1502",0.0398394955574663
"Site_1503",0.0571018651362984
"Site_1504",0.0562248995983936
"Site_1505",0.0195010037281331
"Site_1506",0.0398166714408479
"Site_1507",0.152722063037249
"Site_1508",0.146089945574334
"Site_1509",0.0332855093256815
"Site_1510",0.0235091743119266
"Site_1511",0.0028604118993135
"Site_1512",0.00285959393766085
"Site_1513",0.00427960057061341
"Site_1514",0.00114481969089868
"Site_1515",0
"Site_1516",0.00773860705073087
"Site_1517",0
"Site_1518",0.0011444921316166
"Site_1519",0.00143102461362335
"Site_1520",0.00028587764436821
"Site_1521",0
"Site_1522",0.00143554407120299
"Site_1523",0.00143389733295096
"Site_1524",0.0108882521489971
"Site_1525",0.0157773952954676
"Site_1526",0.262704565030146
"Site_1527",0.125645438898451
"Site_1528",0.056749785038693
"Site_1529",0.0406527340395076
"Site_1530",0.0214408233276158
"Site_1531",0.0131805157593123
"Site_1532",0.115626788780767
"Site_1533",0.139868157065062
"Site_1534",0.0500858614768174
"Site_1535",0.0319543509272468
"Site_1536",0
"Site_1537",0.00229226361031519
"Site_1538",0.00229095074455899
"Site_1539",0
"Site_1540",0.000286286859433152
"Site_1541",0.000286368843069874
"Site_1542",0
"Site_1543",0.0203613421279036
"Site_1544",0.0157773952954676
"Site_1545",0.00315729047072331
"Site_1546",0.00314915545376467
"Site_1547",0
"Site_1548",0
"Site_1549",0
"Site_1550",0.00258101519931173
"Site_1551",0.309851088201604
"Site_1552",0.191239622101346
"Site_1553",0.0957963969116385
"Site_1554",0.0183328559152105
"Site_1555",0.00114580349470066
"Site_1556",0.00943935926773455
"Site_1557",0.0468036529680365
"Site_1558",0.0780222920834524
"Site_1559",0.0457796852646638
"Site_1560",0.0103181427343078
"Site_1561",0.000286615075952995
"Site_1562",0
"Site_1563",0.000286532951289398
"Site_1564",0
"Site_1565",0.000573558933180384
"Site_1566",0.000574052812858783
"Site_1567",0
"Site_1568",0.0329985652797704
"Site_1569",0.0300773417358923
"Site_1570",0.00315186246418338
"Site_1571",0.00400572246065808
"Site_1572",0.00172018348623853
"Site_1573",0.00143143429716576
"Site_1574",0
"Site_1575",0.00372066399542072
"Site_1576",0.000856898029134533
"Site_1577",0.18945256520493
"Site_1578",0.0968481375358166
"Site_1579",0.0369521627040963
"Site_1580",0.00658082975679542
"Site_1581",0.000858369098712446
"Site_1582",0.00429430289149728
"Site_1583",0.0401146131805158
"Site_1584",0.0955523672883788
"Site_1585",0.0418818129661503
"Site_1586",0.00143225436837582
"Site_1587",0.00114580349470066
"Site_1588",0.0810423825887743
"Site_1589",0.074095347501436
"Site_1590",0.000860585197934596
"Site_1591",0.000286861732644865
"Site_1592",0.000573394495412844
"Site_1593",0.0103151862464183
"Site_1594",0.0105895821408128
"Site_1595",0.00773417358922945
"Site_1596",0.000286123032904149
"Site_1597",0.00257879656160458
"Site_1598",0.00458321397880264
"Site_1599",0.00256849315068493
"Site_1600",0.00286123032904149
"Site_1601",0.0111587982832618
"Site_1602",0.0446607500715717
"Site_1603",0.0237686139747995
"Site_1604",0
"Site_1605",0.00171969045571797
"Site_1606",0.00172314761631246
"Site_1607",0.00258249641319943
"Site_1608",0.0240756663800516
"Site_1609",0.072596843615495
"Site_1610",0.020034344590727
"Site_1611",0.00258175559380379
"Site_1612",0.000861573808156232
"Site_1613",0.0806081468732071
"Site_1614",0.082689556509299
"Site_1615",0.000858614768174013
"Site_1616",0.000286286859433152
"Site_1617",0.0163090128755365
"Site_1618",0.0232025207676883
"Site_1619",0.00401146131805158
"Site_1620",0
"Site_1621",0.000285388127853881
"Site_1622",0.00342955130037153
"Site_1623",0.00343445907269605
"Site_1624",0.000286450873675165
"Site_1625",0.00114678899082569
"Site_1626",0.0100229095074456
"Site_1627",0.0435654915448553
"Site_1628",0.0249641319942611
"Site_1629",0.000860832137733142
"Site_1630",0.0025802752293578
"Site_1631",0.00143225436837582
"Site_1632",0.00229226361031519
"Site_1633",0.0260819719117226
"Site_1634",0.0478921709205621
"Site_1635",0.0100459242250287
"Site_1636",0.0103033772180882
"Site_1637",0.00601202404809619
"Site_1638",0.000572246065808298
"Site_1639",0.00114580349470066
"Site_1640",0.00114678899082569
"Site_1641",0
"Site_1642",0.00286450873675165
"Site_1643",0.0111524163568773
"Site_1644",0.00257510729613734
"Site_1645",0.00229029487546522
"Site_1646",0
"Site_1647",0.00143430866322433
"Site_1648",0.00114744693057946
"Site_1649",0
"Site_1650",0.00057323015190599
"Site_1651",0.00458058975093043
"Site_1652",0.0106230261269021
"Site_1653",0.00401031223145231
"Site_1654",0.0065864833906071
"Site_1655",0.00600686498855835
"Site_1656",0.00057323015190599
"Site_1657",0.00286204922724671
"Site_1658",0.030945558739255
"Site_1659",0.046078992558672
"Site_1660",0.0217080834047415
"Site_1661",0.0123103349556255
"Site_1662",0.0111683848797251
"Site_1663",0.00143348623853211
"Site_1664",0.00114646030381198
"Site_1665",0.000859352621025494
"Site_1666",0.000286123032904149
"Site_1667",0
"Site_1668",0.000859845227858985
"Site_1669",0.0123492245835727
"Site_1670",0.00315729047072331
"Site_1671",0.00343938091143594
"Site_1672",0.00143389733295096
"Site_1673",0.00143225436837582
"Site_1674",0.00114810562571757
"Site_1675",0.00114744693057946
"Site_1676",0.00200803212851406
"Site_1677",0.00515316346979674
"Site_1678",0.0022883295194508
"Site_1679",0.00715922107674685
"Site_1680",0.00601719197707736
"Site_1681",0.0020034344590727
"Site_1682",0.00428449014567267
"Site_1683",0.0303030303030303
"Site_1684",0.041511594617807
"Site_1685",0.0240618733887138
"Site_1686",0.020910913778287
"Site_1687",0.00572573718866304
"Site_1688",0.00601374570446735
"Site_1689",0
"Site_1690",0.00172018348623853
"Site_1691",0.00172166427546628
"Site_1692",0
"Site_1693",0.00544724770642202
"Site_1694",0.0292179891148668
"Site_1695",0.0183381088825215
"Site_1696",0.00143266475644699
"Site_1697",0.000286861732644865
"Site_1698",0.000860338399770576
"Site_1699",0.00257584430452204
"Site_1700",0.00429307384087006
"Site_1701",0.00974491258240183
"Site_1702",0.00802062446290461
"Site_1703",0.00343445907269605
"Site_1704",0.00171673819742489
"Site_1705",0.000286368843069874
"Site_1706",0.0140441387216968
"Site_1707",0.0630733944954128
"Site_1708",0.177650429799427
"Site_1709",0.0332378223495702
"Site_1710",0.0117545871559633
"Site_1711",0.00888506735454285
"Site_1712",0.00516944284893739
"Site_1713",0.00516795865633075
"Site_1714",0.00114777618364419
"Site_1715",0.000286368843069874
"Site_1716",0.000286450873675165
"Site_1717",0.000286123032904149
"Site_1718",0.0154772141014617
"Site_1719",0.00572409845449342
"Site_1720",0.00057323015190599
"Site_1721",0.000286204922724671
"Site_1722",0
"Site_1723",0.0068689181453921
"Site_1724",0.0108882521489971
"Site_1725",0.0532646048109966
"Site_1726",0.0323596792668958
"Site_1727",0.00887997708393011
"Site_1728",0.00918484500574053
"Site_1729",0.00430416068866571
"Site_1730",0.0137575236457438
"Site_1731",0.0877042132416165
"Site_1732",0.179450486548369
"Site_1733",0.0634146341463415
"Site_1734",0.00373134328358209
"Site_1735",0.0269727403156385
"Site_1736",0.0237618093329516
"Site_1737",0.00630191922085362
"Site_1738",0.00515463917525773
"Site_1739",0.00200286123032904
"Site_1740",0.00171722953634803
"Site_1741",0.000286532951289398
"Site_1742",0.00114514743773261
"Site_1743",0.000856898029134533
"Site_1744",0
"Site_1745",0.000286286859433152
"Site_1746",0.00429676310512747
"Site_1747",0.00859845227858985
"Site_1748",0.0103004291845494
"Site_1749",0.0499569336778639
"Site_1750",0.0192307692307692
"Site_1751",0.0071694866647548
"Site_1752",0.00744985673352436
"Site_1753",0.00171919770773639
"Site_1754",0.0780040149125323
"Site_1755",0.0920562087754517
"Site_1756",0.0260894495412844
"Site_1757",0
"Site_1758",0.000858614768174013
"Site_1759",0.0200400801603206
"Site_1760",0.0240480961923848
"Site_1761",0.00057323015190599
"Site_1762",0.00143266475644699
"Site_1763",0.00171919770773639
"Site_1764",0.00228898426323319
"Site_1765",0.0005720823798627
"Site_1766",0
"Site_1767",0
"Site_1768",0.00171919770773639
"Site_1769",0.00143307537976498
"Site_1770",0.000286532951289398
"Site_1771",0.0100286532951289
"Site_1772",0.0103181427343078
"Site_1773",0.000859845227858985
"Site_1774",0.0097393297049556
"Site_1775",0.00171673819742489
"Site_1776",0.00315276583548295
"Site_1777",0.0100229095074456
"Site_1778",0.208022922636103
"Site_1779",0.238122495706926
"Site_1780",0.0391764369459537
"Site_1781",0.000572409845449342
"Site_1782",0.00572737686139748
"Site_1783",0.0174985656913368
"Site_1784",0.00114678899082569
"Site_1785",0.00143102461362335
"Site_1786",0.00200400801603206
"Site_1787",0.00200515611572615
"Site_1788",0.00171969045571797
"Site_1789",0.000574217628481194
"Site_1790",0.00200918484500574
"Site_1791",0.00315186246418338
"Site_1792",0.00286532951289398
"Site_1793",0.000286450873675165
"Site_1794",0.00143389733295096
"Site_1795",0.00487944890929966
"Site_1796",0.00486270022883295
