"Site","water_dist"
"Site_0973",1697.11443151757
"Site_0974",2169.09238205405
"Site_0975",2773.91405008672
"Site_0976",3021.826110569
"Site_0977",2790.27875941676
"Site_0978",2905.14682382631
"Site_0979",2424.41957171726
"Site_0980",1432.58634653082
"Site_0981",443.60091185259
"Site_0982",550.686621405135
"Site_0983",1548.23827377262
"Site_0984",1713.02956628069
"Site_0985",1068.71480062735
"Site_0986",1161.82285879049
"Site_0987",1811.66731429558
"Site_0988",313.203675687948
"Site_0989",502.843446373042
"Site_0990",300.567689461108
"Site_0991",578.876480877955
"Site_0992",786.743819316877
"Site_0993",130.768690432967
"Site_0994",42.8303849466951
"Site_0995",645.797658520734
"Site_0996",732.267474809205
"Site_0997",523.975373326413
"Site_0998",93.8929554879156
"Site_0999",505.194911218041
"Site_1000",634.152869007937
"Site_1001",1078.53774758466
"Site_1002",1569.63512135625
"Site_1003",1773.93351817835
"Site_1004",1275.73232062238
"Site_1005",601.773789521701
"Site_1006",784.71060816569
"Site_1007",1655.80508529883
"Site_1008",2056.27474576732
"Site_1009",2526.01819336775
"Site_1010",3042.97755638657
"Site_1011",3560.59659711345
"Site_1012",3962.48254040371
"Site_1013",3788.86399805272
"Site_1014",3483.63580091532
"Site_1015",2504.16501746932
"Site_1016",1541.58896830326
"Site_1017",612.250389940995
"Site_1018",316.102220563796
"Site_1019",1246.00023118332
"Site_1020",2203.36945402468
"Site_1021",2031.57702558344
"Site_1022",2082.06297719512
"Site_1023",2557.86381012258
"Site_1024",153.67723648998
"Site_1025",711.286111708227
"Site_1026",611.964587980582
"Site_1027",1165.01471691929
"Site_1028",886.86020857964
"Site_1029",592.231669587187
"Site_1030",202.143774030971
"Site_1031",201.145614928046
"Site_1032",688.958394233581
"Site_1033",61.6054827567635
"Site_1034",387.536800138493
"Site_1035",278.235732838898
"Site_1036",207.362392627447
"Site_1037",730.435274233736
"Site_1038",993.389865208667
"Site_1039",520.882998449515
"Site_1040",75.5585781758249
"Site_1041",722.795180306959
"Site_1042",1627.37599054695
"Site_1043",2602.74323676815
"Site_1044",3226.0598751005
"Site_1045",3907.58019877579
"Site_1046",4400.57527724836
"Site_1047",4926.57109189464
"Site_1048",4450.39484135331
"Site_1049",3453.94365805181
"Site_1050",2460.3738216069
"Site_1051",1475.51749942206
"Site_1052",548.511112150831
"Site_1053",520.257794488822
"Site_1054",1258.26621192626
"Site_1055",2209.30519015279
"Site_1056",3018.68499460891
"Site_1057",3052.89045443906
"Site_1058",3395.26451943487
"Site_1059",55.0202512432317
"Site_1060",505.591101849176
"Site_1061",1054.16121073343
"Site_1062",1482.38844814235
"Site_1063",1242.63769485118
"Site_1064",864.08764151078
"Site_1065",162.151382653947
"Site_1066",101.899758918042
"Site_1067",760.68279847852
"Site_1068",59.6688198729794
"Site_1069",69.7343208793903
"Site_1070",369.311334869834
"Site_1071",8.10861137903792
"Site_1072",12.1608826812016
"Site_1073",332.060054841459
"Site_1074",857.281172123456
"Site_1075",1489.25581097492
"Site_1076",1585.93050069374
"Site_1077",1837.6333271798
"Site_1078",2497.72234992065
"Site_1079",3331.7169191611
"Site_1080",4238.16685862597
"Site_1081",5179.16779161351
"Site_1082",4633.14122658644
"Site_1083",3686.422408589
"Site_1084",2777.30493889297
"Site_1085",1958.86070782266
"Site_1086",1400.30276072844
"Site_1087",1443.77413561258
"Site_1088",1894.89394838975
"Site_1089",2628.15941212535
"Site_1090",3493.568012606
"Site_1091",4037.98142796666
"Site_1092",4302.67068722809
"Site_1093",178.372076409933
"Site_1094",175.265602490024
"Site_1095",560.564047184
"Site_1096",724.737697100542
"Site_1097",113.688932115839
"Site_1098",398.254727020246
"Site_1099",72.9841192351978
"Site_1100",433.375083584563
"Site_1101",231.185640397998
"Site_1102",732.28253517765
"Site_1103",647.95577072968
"Site_1104",164.500543407667
"Site_1105",832.165896487343
"Site_1106",1190.88263771475
"Site_1107",602.721442764539
"Site_1108",717.722938526377
"Site_1109",588.498234993409
"Site_1110",1099.11367233856
"Site_1111",2017.36748185668
"Site_1112",2988.56023010813
"Site_1113",3974.06755618411
"Site_1114",4965.37346362249
"Site_1115",5012.58226935436
"Site_1116",4153.27503978461
"Site_1117",3372.4480878362
"Site_1118",2738.08667762769
"Site_1119",2370.82922270974
"Site_1120",2396.77778534153
"Site_1121",2753.37561247678
"Site_1122",3302.89222262307
"Site_1123",4028.7975788082
"Site_1124",4850.67062313776
"Site_1125",5243.86583815131
"Site_1126",62.7022344877678
"Site_1127",100.972767040589
"Site_1128",50.4372519768726
"Site_1129",176.189700431223
"Site_1130",253.110361288515
"Site_1131",329.623087421952
"Site_1132",484.01734248609
"Site_1133",782.592224455812
"Site_1134",1523.69789316543
"Site_1135",768.286269055082
"Site_1136",121.025753638985
"Site_1137",997.612034741637
"Site_1138",1096.48162672745
"Site_1139",377.65705361116
"Site_1140",230.879949379048
"Site_1141",295.074463634411
"Site_1142",1019.41428491129
"Site_1143",1975.07624572127
"Site_1144",2960.1768306207
"Site_1145",3952.76707645098
"Site_1146",4948.34197007503
"Site_1147",5548.51010529822
"Site_1148",4786.40542971953
"Site_1149",4127.15270939916
"Site_1150",3627.27198259974
"Site_1151",3358.69239210816
"Site_1152",3377.05894734715
"Site_1153",3674.3658976345
"Site_1154",4110.90637475505
"Site_1155",4714.6124965774
"Site_1156",5436.46824842387
"Site_1157",6203.48956751995
"Site_1158",97.8684582983171
"Site_1159",445.084615574563
"Site_1160",42.9671246547145
"Site_1161",150.462896379053
"Site_1162",432.130236020961
"Site_1163",277.995156290586
"Site_1164",1240.50245870873
"Site_1165",1680.72625471627
"Site_1166",2101.70821171227
"Site_1167",1193.92812941029
"Site_1168",251.746637294724
"Site_1169",722.596153974845
"Site_1170",1578.56054251095
"Site_1171",1376.80067905669
"Site_1172",1198.94046746712
"Site_1173",1273.46405526966
"Site_1174",1679.61612108747
"Site_1175",2394.17643376006
"Site_1176",3254.81205111805
"Site_1177",4177.98063425795
"Site_1178",5130.03341825038
"Site_1179",6097.45549918135
"Site_1180",5528.98366060159
"Site_1181",4969.24268558616
"Site_1182",4562.57442868648
"Site_1183",4352.10270631978
"Site_1184",4366.2925366274
"Site_1185",4603.06670215199
"Site_1186",4988.98841547457
"Site_1187",5497.09242969605
"Site_1188",6127.48275815638
"Site_1189",6846.46366545429
"Site_1190",512.005041887324
"Site_1191",163.991553432223
"Site_1192",880.348202515526
"Site_1193",227.857324427113
"Site_1194",112.499187117996
"Site_1195",877.439263954513
"Site_1196",1631.68331611933
"Site_1197",2287.48652892644
"Site_1198",1517.89583303109
"Site_1199",1165.82751664391
"Site_1200",575.722256134708
"Site_1201",164.858057717148
"Site_1202",1094.800562229
"Site_1203",1496.35455931261
"Site_1204",2100.73774439157
"Site_1205",2241.9198440519
"Site_1206",2530.89205935244
"Site_1207",3090.35999982575
"Site_1208",3798.0200246527
"Site_1209",4613.74867106934
"Site_1210",5490.75563942936
"Site_1211",6403.91428612661
"Site_1212",6342.68426620387
"Site_1213",5861.1736239257
"Site_1214",5520.60402481962
"Site_1215",5347.9698342368
"Site_1216",5359.52366325207
"Site_1217",5554.11617145439
"Site_1218",5904.95765965642
"Site_1219",6341.01564170594
"Site_1220",6894.67179343886
"Site_1221",7540.85664298981
"Site_1222",363.873265187571
"Site_1223",101.383664037064
"Site_1224",839.290186876322
"Site_1225",85.0003587982004
"Site_1226",339.01475119399
"Site_1227",383.026825970215
"Site_1228",1161.19383115311
"Site_1229",1369.29464500079
"Site_1230",979.555173212622
"Site_1231",168.908378259147
"Site_1232",114.244869716915
"Site_1233",313.116034759584
"Site_1234",463.199296132656
"Site_1235",686.717255449108
"Site_1236",1551.71447916778
"Site_1237",2463.78906616129
"Site_1238",3349.60685458341
"Site_1239",3891.07159233678
"Site_1240",4500.67891847692
"Site_1241",5207.47841275926
"Site_1242",5998.29576725631
"Site_1243",6844.06843943105
"Site_1244",7203.44550075177
"Site_1245",6783.31332251084
"Site_1246",6491.30589176055
"Site_1247",6345.13709303885
"Site_1248",6354.87822688285
"Site_1249",6519.83050604553
"Site_1250",6828.75555109524
"Site_1251",7224.88294411039
"Site_1252",7715.37123714596
"Site_1253",617.465163347951
"Site_1254",73.6508695783423
"Site_1255",942.662381002301
"Site_1256",670.318991512939
"Site_1257",5.73694096984075
"Site_1258",189.297486875577
"Site_1259",163.615337954903
"Site_1260",369.338563558631
"Site_1261",886.919472344913
"Site_1262",707.848829774704
"Site_1263",490.321385174965
"Site_1264",85.117087980854
"Site_1265",445.386452585093
"Site_1266",337.103794455522
"Site_1267",1123.94327524682
"Site_1268",2100.68036685946
"Site_1269",3092.3239677377
"Site_1270",4088.04073355211
"Site_1271",5085.43867890643
"Site_1272",5911.76674429171
"Site_1273",6618.96568438337
"Site_1274",7394.0805664515
"Site_1275",8096.27139267525
"Site_1276",7724.85100263454
"Site_1277",7469.7413316631
"Site_1278",7343.07484035184
"Site_1279",7351.49377066052
"Site_1280",7494.54289527471
"Site_1281",7764.7849782312
"Site_1282",8135.68606472957
"Site_1283",244.013672825463
"Site_1284",686.266089434131
"Site_1285",1454.85524680417
"Site_1286",1064.56563473886
"Site_1287",65.3702711020665
"Site_1288",772.478511481234
"Site_1289",47.5548540027792
"Site_1290",613.850644233126
"Site_1291",1015.4278595304
"Site_1292",1668.70763671806
"Site_1293",1256.75998520856
"Site_1294",841.078119144479
"Site_1295",463.029685140726
"Site_1296",419.29422205451
"Site_1297",1153.61153132823
"Site_1298",2117.97815989179
"Site_1299",3104.97075772764
"Site_1300",4098.27467684987
"Site_1301",5094.19937256819
"Site_1302",6091.45952691465
"Site_1303",7089.49159591888
"Site_1304",8031.4122072482
"Site_1305",8795.75481325319
"Site_1306",8679.47615898878
"Site_1307",8453.22535743055
"Site_1308",8341.5065481338
"Site_1309",8348.91873487886
"Site_1310",8475.14935506528
"Site_1311",8715.03695572862
"Site_1312",80.0195031835809
"Site_1313",911.891187880527
"Site_1314",1910.41217850411
"Site_1315",1213.15495709682
"Site_1316",597.250974772329
"Site_1317",1114.30359588598
"Site_1318",530.6460228275
"Site_1319",289.188781223008
"Site_1320",1109.02358527352
"Site_1321",1928.85838932402
"Site_1322",2146.73158043767
"Site_1323",1719.3912801882
"Site_1324",1462.63437407552
"Site_1325",1414.19401010741
"Site_1326",1776.21975520734
"Site_1327",2511.96507526557
"Site_1328",3385.99770524422
"Site_1329",4315.08891918629
"Site_1330",5270.19964527431
"Site_1331",6239.3922958582
"Site_1332",7216.99578371636
"Site_1333",8200.00244284994
"Site_1334",9186.67796231641
"Site_1335",9643.3028458099
"Site_1336",9440.18020617496
"Site_1337",9340.27381151697
"Site_1338",9346.89399871219
"Site_1339",9459.81712149945
"Site_1340",44.8853658113076
"Site_1341",899.056286717539
"Site_1342",1877.77509903217
"Site_1343",1913.294208435
"Site_1344",1595.51198835008
"Site_1345",1852.19391044965
"Site_1346",1103.24613989653
"Site_1347",283.411335846021
"Site_1348",552.977960668829
"Site_1349",1529.42268104206
"Site_1350",2524.37771531646
"Site_1351",2624.5862737166
"Site_1352",2462.23906301032
"Site_1353",2413.31343836623
"Site_1354",2641.79743212158
"Site_1355",3183.41099968718
"Site_1356",3910.13011465021
"Site_1357",4737.52355498732
"Site_1358",5621.31135542453
"Site_1359",6538.66601648914
"Site_1360",7477.24315478339
"Site_1361",8429.95712422787
"Site_1362",9392.50706876952
"Site_1363",10362.1523322836
"Site_1364",10429.620592649
"Site_1365",10339.2793876392
"Site_1366",10345.260306281
"Site_1367",73.503729134036
"Site_1368",926.441429709621
"Site_1369",1926.38658855328
"Site_1370",2801.72170390516
"Site_1371",2595.11238351467
"Site_1372",2495.68106101607
"Site_1373",1675.84625696556
"Site_1374",937.186553763956
"Site_1375",954.812939196153
"Site_1376",1716.10514280356
"Site_1377",2641.65970054003
"Site_1378",3580.58652206254
"Site_1379",3461.84375194511
"Site_1380",3412.94869656349
"Site_1381",3578.16024318917
"Site_1382",3994.77692074347
"Site_1383",4594.9161654017
"Site_1384",5316.79099529359
"Site_1385",6117.45685789448
"Site_1386",6969.81279008019
"Site_1387",7857.05429848429
"Site_1388",8768.59818727575
"Site_1389",9697.59382993848
"Site_1390",10639.4707580324
"Site_1391",11420.9005375303
"Site_1392",11338.4602851186
"Site_1393",11343.9144119772
"Site_1394",11437.1371739311
"Site_1395",181.012977600229
"Site_1396",1045.62835408145
"Site_1397",1988.81066662
"Site_1398",2617.6558132345
"Site_1399",2351.80599731769
"Site_1400",1747.5538853874
"Site_1401",1372.16644922737
"Site_1402",1277.17419002843
"Site_1403",1787.46544805034
"Site_1404",2356.03480131932
"Site_1405",3095.84384252956
"Site_1406",3951.91070365066
"Site_1407",4461.44844087991
"Site_1408",4412.74924043388
"Site_1409",4541.73620760992
"Site_1410",4876.71812801192
"Site_1411",5379.34862419654
"Site_1412",6007.69536022012
"Site_1413",6726.61991358034
"Site_1414",7510.15495062124
"Site_1415",8340.11026922941
"Site_1416",9203.93672422138
"Site_1417",10092.9412533729
"Site_1418",11001.0215464111
"Site_1419",11923.820150655
"Site_1420",12337.7739085607
"Site_1421",12342.7864588112
"Site_1422",905.29127696235
"Site_1423",1246.5534873925
"Site_1424",1334.59184348664
"Site_1425",1761.19027731809
"Site_1426",1764.00812646221
"Site_1427",938.810182104311
"Site_1428",452.058938295675
"Site_1429",373.417904427476
"Site_1430",1239.82902470322
"Site_1431",2215.38157193053
"Site_1432",3206.03415577599
"Site_1433",4201.11824479568
"Site_1434",5198.08945724369
"Site_1435",5412.62347780862
"Site_1436",5518.28821584106
"Site_1437",5797.11279462936
"Site_1438",6225.87573552674
"Site_1439",6776.17448083989
"Site_1440",7421.02098874211
"Site_1441",8137.97053545391
"Site_1442",8909.63390698413
"Site_1443",9722.99276339576
"Site_1444",10568.4246790906
"Site_1445",11438.820398895
"Site_1446",12328.8938692302
"Site_1447",13234.6755139409
"Site_1448",13341.8274966125
"Site_1449",357.913311934066
"Site_1450",299.013405250191
"Site_1451",384.877590629768
"Site_1452",978.227529626568
"Site_1453",1487.21463565669
"Site_1454",487.390859676734
"Site_1455",424.521309360272
"Site_1456",254.68621317172
"Site_1457",1221.08580289899
"Site_1458",2196.62897595893
"Site_1459",3186.97941766328
"Site_1460",4181.92500640512
"Site_1461",5178.81798384375
"Site_1462",6176.71552367199
"Site_1463",6501.97215363659
"Site_1464",6740.22653975598
"Site_1465",7112.36006736132
"Site_1466",7598.72868632386
"Site_1467",8178.97851622844
"Site_1468",8834.63080663201
"Site_1469",9550.1682398823
"Site_1470",10313.1336329276
"Site_1471",11113.7634152967
"Site_1472",11944.486140967
"Site_1473",12799.4437805835
"Site_1474",13674.091304832
"Site_1475",417.539043520536
"Site_1476",672.753705989489
"Site_1477",21.7386973035019
"Site_1478",809.638420355314
"Site_1479",1175.31850501017
"Site_1480",431.355341953476
"Site_1481",362.386301840121
"Site_1482",142.321065098527
"Site_1483",1141.95455923738
"Site_1484",2141.91463529414
"Site_1485",3141.90012483075
"Site_1486",4141.892621005
"Site_1487",5141.88803587358
"Site_1488",6141.88494380871
"Site_1489",7141.88271763884
"Site_1490",7697.71335273055
"Site_1491",8025.57180401318
"Site_1492",8459.59896815071
"Site_1493",8984.42132930673
"Site_1494",9585.13633408867
"Site_1495",10248.4072159352
"Site_1496",10962.8856777856
"Site_1497",11719.2096279895
"Site_1498",12509.7916139849
"Site_1499",13328.5369844515
"Site_1500",14170.564916984
"Site_1501",1417.46574323466
"Site_1502",1071.00156124731
"Site_1503",108.836371574708
"Site_1504",537.258412303977
"Site_1505",215.540034621086
"Site_1506",134.659741373184
"Site_1507",294.889784295268
"Site_1508",396.047617568883
"Site_1509",1285.89456303864
"Site_1510",2258.36667083309
"Site_1511",3108.69830143463
"Site_1512",4019.05736059594
"Site_1513",4963.52773735571
"Site_1514",5922.81645278194
"Site_1515",6892.2272803514
"Site_1516",7869.29642064596
"Site_1517",8851.48888198831
"Site_1518",9348.20580408411
"Site_1519",9825.6787895838
"Site_1520",10377.8116959522
"Site_1521",10993.3610655344
"Site_1522",11662.289631019
"Site_1523",12348.0986504332
"Site_1524",12731.317527356
"Site_1525",13179.4291106973
"Site_1526",2086.17262156301
"Site_1527",1334.58994475384
"Site_1528",419.797407392575
"Site_1529",405.358366693587
"Site_1530",313.834073010882
"Site_1531",604.63657392413
"Site_1532",715.657393838063
"Site_1533",117.534801046925
"Site_1534",873.203516113049
"Site_1535",1801.61876705814
"Site_1536",2770.35069153654
"Site_1537",3754.71333473919
"Site_1538",4745.12420235546
"Site_1539",5736.98102239834
"Site_1540",6731.16314822429
"Site_1541",7726.84692514784
"Site_1542",8723.5181825523
"Site_1543",9720.87318906972
"Site_1544",10577.5964681886
"Site_1545",10653.4713941217
"Site_1546",10821.6153344546
"Site_1547",11077.8275915649
"Site_1548",11416.1801777113
"Site_1549",11829.6270250377
"Site_1550",12310.6044227339
"Site_1551",2235.86053447429
"Site_1552",1833.82784919125
"Site_1553",1121.61996735369
"Site_1554",376.3817912428
"Site_1555",214.856068674903
"Site_1556",1034.61652976744
"Site_1557",918.413114958005
"Site_1558",143.454790249345
"Site_1559",747.352013101495
"Site_1560",1729.41077442013
"Site_1561",2717.99360711775
"Site_1562",3712.55913420741
"Site_1563",4709.42686551568
"Site_1564",5707.39060151789
"Site_1565",6705.96104633398
"Site_1566",7704.9023116197
"Site_1567",8704.08672453673
"Site_1568",9598.34730104314
"Site_1569",9578.05703746722
"Site_1570",9661.78463403675
"Site_1571",9846.87706920534
"Site_1572",10127.778320914
"Site_1573",10496.7994845624
"Site_1574",10945.0310698802
"Site_1575",11463.1850208472
"Site_1576",12042.2388501353
"Site_1577",2752.35596859074
"Site_1578",1996.68527572945
"Site_1579",996.709820290375
"Site_1580",1.07352385710348
"Site_1581",800.162713058922
"Site_1582",1628.19368707987
"Site_1583",710.202618938911
"Site_1584",255.289731232287
"Site_1585",1177.08495774811
"Site_1586",2060.77328314126
"Site_1587",2964.86106469712
"Site_1588",3907.51851289157
"Site_1589",4870.37207740996
"Site_1590",5845.03568537385
"Site_1591",6827.0315770599
"Site_1592",7811.97003697138
"Site_1593",8739.04999293677
"Site_1594",8601.27318950988
"Site_1595",8578.62495870491
"Site_1596",8672.00737336218
"Site_1597",8877.75971657159
"Site_1598",9188.33626325869
"Site_1599",9593.56185096276
"Site_1600",10082.0302860972
"Site_1601",10642.2854872116
"Site_1602",3088.14341656814
"Site_1603",2119.17687846757
"Site_1604",1199.38361988131
"Site_1605",293.92669501325
"Site_1606",705.225038592585
"Site_1607",1526.36906773485
"Site_1608",660.469330648894
"Site_1609",273.283657877303
"Site_1610",1114.44655284286
"Site_1611",2088.45362261434
"Site_1612",3076.90297296998
"Site_1613",4070.99806881949
"Site_1614",5067.41735478661
"Site_1615",6065.01541785782
"Site_1616",7063.29281497756
"Site_1617",8027.36540357191
"Site_1618",7760.45258655624
"Site_1619",7604.96745882063
"Site_1620",7579.34269915631
"Site_1621",7684.87745203444
"Site_1622",7916.32788319943
"Site_1623",8263.12004365506
"Site_1624",8711.49003083785
"Site_1625",9246.67314545727
"Site_1626",9854.53550201398
"Site_1627",2378.57056222847
"Site_1628",1737.40688447803
"Site_1629",1150.55370408202
"Site_1630",180.173255548399
"Site_1631",742.982068732498
"Site_1632",1247.48011930198
"Site_1633",252.438530087315
"Site_1634",575.974720585132
"Site_1635",1403.52888129384
"Site_1636",2329.51708747773
"Site_1637",3296.14876920155
"Site_1638",4276.50782657082
"Site_1639",5236.28007773062
"Site_1640",6208.76307440988
"Site_1641",7187.35787701804
"Site_1642",7104.0374587831
"Site_1643",6788.0964870372
"Site_1644",6609.77757710954
"Site_1645",6580.27851389236
"Site_1646",6701.56481890064
"Site_1647",6965.76461872349
"Site_1648",7357.49838090321
"Site_1649",7857.71519759571
"Site_1650",8447.16483964057
"Site_1651",9108.53992303889
"Site_1652",1645.27441424376
"Site_1653",964.916901966826
"Site_1654",405.721049297162
"Site_1655",105.00228962331
"Site_1656",911.674486533862
"Site_1657",831.760026264393
"Site_1658",177.034453400747
"Site_1659",546.298389871186
"Site_1660",1471.51570531796
"Site_1661",2427.94526981873
"Site_1662",3316.13198035137
"Site_1663",4245.41289514648
"Site_1664",5198.70581456591
"Site_1665",6166.81065401937
"Site_1666",6686.55906153528
"Site_1667",6190.39399270618
"Site_1668",5825.10802358773
"Site_1669",5616.29675035066
"Site_1670",5581.54950614368
"Site_1671",5724.03708854739
"Site_1672",6031.21101376824
"Site_1673",6479.69227619126
"Site_1674",7042.53631127777
"Site_1675",7694.687998691
"Site_1676",8415.41021571335
"Site_1677",838.747022895245
"Site_1678",522.78661141818
"Site_1679",420.323360845566
"Site_1680",943.533289098334
"Site_1681",421.104291060412
"Site_1682",90.3422504369144
"Site_1683",376.880927129313
"Site_1684",247.335662155545
"Site_1685",1085.27312789869
"Site_1686",2044.74273973715
"Site_1687",3030.50892884894
"Site_1688",3949.94219720085
"Site_1689",4896.59657389618
"Site_1690",5860.9958755962
"Site_1691",5879.09020619167
"Site_1692",5307.97582455611
"Site_1693",4877.03937400606
"Site_1694",4625.62630971621
"Site_1695",4583.37478924341
"Site_1696",4755.86271460872
"Site_1697",5121.43884682212
"Site_1698",5642.69807479294
"Site_1699",6280.99890660755
"Site_1700",7004.41667566533
"Site_1701",372.741331574926
"Site_1702",460.294164709048
"Site_1703",710.267644909125
"Site_1704",474.55757114334
"Site_1705",235.788611572476
"Site_1706",711.135006558096
"Site_1707",277.805961727078
"Site_1708",155.774928293657
"Site_1709",802.008688791682
"Site_1710",1737.89614144062
"Site_1711",2719.3561084746
"Site_1712",3710.72934757602
"Site_1713",4705.75466181843
"Site_1714",5702.52063420114
"Site_1715",5139.77929698136
"Site_1716",4475.29182548038
"Site_1717",3954.63558684549
"Site_1718",3640.06158275902
"Site_1719",3586.21723098468
"Site_1720",3804.18975990219
"Site_1721",4252.38349997716
"Site_1722",4867.61452175615
"Site_1723",5595.04931470176
"Site_1724",6396.52112757223
"Site_1725",28.9047273103118
"Site_1726",888.281205903194
"Site_1727",519.179979379751
"Site_1728",138.349392347375
"Site_1729",787.327014751125
"Site_1730",625.876936540634
"Site_1731",193.309589205783
"Site_1732",38.7868267795975
"Site_1733",785.243316132771
"Site_1734",1737.03176367742
"Site_1735",2723.5916783757
"Site_1736",3717.07779528073
"Site_1737",4710.55171588798
"Site_1738",5353.50867088904
"Site_1739",4502.3283743878
"Site_1740",3725.83769001695
"Site_1741",3081.03427340303
"Site_1742",2665.27257431907
"Site_1743",2591.25135734663
"Site_1744",2885.39239939459
"Site_1745",3454.90882658535
"Site_1746",4188.94983278037
"Site_1747",5015.79568992637
"Site_1748",5896.53390600082
"Site_1749",295.383463172103
"Site_1750",627.585480077823
"Site_1751",334.843832899777
"Site_1752",361.371095984331
"Site_1753",1103.01445045869
"Site_1754",159.433245808119
"Site_1755",704.817824722017
"Site_1756",965.455369494489
"Site_1757",1439.47655719648
"Site_1758",2174.30286626395
"Site_1759",3021.30191088821
"Site_1760",3940.67729194232
"Site_1761",4891.79004064186
"Site_1762",4951.12963458073
"Site_1763",4015.54359457805
"Site_1764",3120.17564593568
"Site_1765",2312.22874366345
"Site_1766",1719.68237315987
"Site_1767",1602.56455910209
"Site_1768",2044.28933070233
"Site_1769",2791.06154879406
"Site_1770",3660.72810663261
"Site_1771",4583.86692348538
"Site_1772",5533.78185997213
"Site_1773",1204.16755745511
"Site_1774",946.105059806975
"Site_1775",1174.59553461522
"Site_1776",1343.95153565415
"Site_1777",753.749151757373
"Site_1778",218.190887740964
"Site_1779",1056.18657763737
"Site_1780",1677.71090768253
"Site_1781",2235.60334295228
"Site_1782",2852.70240215342
"Site_1783",3583.09626481847
"Site_1784",4386.25707471065
"Site_1785",4580.28438113511
"Site_1786",4184.24574892978
"Site_1787",3737.24709392261
"Site_1788",2754.83677023331
"Site_1789",1788.86313958413
"Site_1790",900.520423808414
"Site_1791",649.49421493143
"Site_1792",1425.74487085267
"Site_1793",2375.63762773198
"Site_1794",3354.78163817398
"Site_1795",4343.43936775485
"Site_1796",628.585039484245
"Site_1797",232.744481108192
"Site_1798",1049.99717898865
"Site_1799",840.316286036541
"Site_1800",529.261020524393
"Site_1801",127.901911500127
"Site_1802",272.615402642629
"Site_1803",1061.86422410022
"Site_1804",1822.93303604037
"Site_1805",2742.00913152213
"Site_1806",3703.26117102401
"Site_1807",3999.35186367737
"Site_1808",3665.1522385224
"Site_1809",3246.33823099236
"Site_1810",2915.30107370748
"Site_1811",2636.84102602876
"Site_1812",1643.16107077051
"Site_1813",645.486883510534
"Site_1814",312.028989306888
"Site_1815",1219.05388034355
"Site_1816",2189.60418784726
"Site_1817",3178.46513834836
"Site_1818",4172.63882596534
"Site_1819",225.371594607116
"Site_1820",557.844226340807
"Site_1821",181.605510657495
"Site_1822",10.3921907615574
"Site_1823",252.217282569266
"Site_1824",650.197602291779
"Site_1825",276.567847516657
"Site_1826",610.161561919088
"Site_1827",1602.44386956515
"Site_1828",2600.64522351095
"Site_1829",3599.84510806141
"Site_1830",3135.72181184584
"Site_1831",2696.53052705359
"Site_1832",2344.32697323384
"Site_1833",1968.17027601693
"Site_1834",1725.09803994417
"Site_1835",1403.54623610161
"Site_1836",831.860294964063
"Site_1837",162.809658730049
"Site_1838",1159.47007813636
"Site_1839",2153.0649717519
"Site_1840",3150.71526531302
"Site_1841",4149.49690848999
"Site_1842",120.320818538929
"Site_1843",662.514143776533
"Site_1844",758.441512454422
"Site_1845",595.579808625832
"Site_1846",186.034837905935
"Site_1847",430.461228398794
"Site_1848",747.124988199917
"Site_1849",1271.62833912394
"Site_1850",1952.579795124
"Site_1851",2829.85813775
"Site_1852",2808.29426520715
"Site_1853",2374.60767757892
"Site_1854",1763.29601460391
"Site_1855",1521.73967917009
"Site_1856",1022.0280021596
"Site_1857",726.850877019597
"Site_1858",414.888605572158
"Site_1859",255.649395954868
"Site_1860",548.433961392906
"Site_1861",1384.27504983299
"Site_1862",2315.32712092207
"Site_1863",3275.1567556954
"Site_1864",4253.53545558012
"Site_1865",508.074288858567
"Site_1866",1285.96861908529
"Site_1867",1545.23422867478
"Site_1868",1009.71652112095
"Site_1869",53.8286999596766
"Site_1870",8.48669875967989
"Site_1871",466.666834760691
"Site_1872",1370.44834193321
"Site_1873",2353.39741249739
"Site_1874",2753.64231634309
"Site_1875",2045.85203458642
"Site_1876",1445.43641124928
"Site_1877",964.185422032713
"Site_1878",606.52920817421
"Site_1879",110.917388327938
"Site_1880",232.611545880292
"Site_1881",453.909113345086
"Site_1882",24.2164942785787
"Site_1883",1005.15974694858
"Site_1884",1950.14130486391
"Site_1885",2753.58904912906
"Site_1886",3619.75730893648
"Site_1887",1136.4640900152
"Site_1888",1740.91190428542
"Site_1889",797.449069281029
"Site_1890",330.68942781551
"Site_1891",440.80686085252
"Site_1892",530.473795956923
"Site_1893",1297.75006685072
"Site_1894",1880.88033765583
"Site_1895",2541.06769563979
"Site_1896",1861.58886159382
"Site_1897",1461.72504984495
"Site_1898",634.627605164787
"Site_1899",337.168013533672
"Site_1900",296.589698698213
"Site_1901",506.353085937269
"Site_1902",1164.90579776343
"Site_1903",736.596885460728
"Site_1904",241.270047692708
"Site_1905",1217.95325900702
"Site_1906",2193.07776026591
"Site_1907",3171.38900969245
"Site_1908",4146.41229784242
"Site_1909",1006.75628371596
"Site_1910",702.567623633801
"Site_1911",68.8897738383408
"Site_1912",931.011018906168
"Site_1913",949.214784433291
"Site_1914",1136.77284942162
"Site_1915",995.095084073534
"Site_1916",509.592557857964
"Site_1917",780.039127392106
"Site_1918",1109.34884444887
"Site_1919",109.413083591901
"Site_1920",579.066974218679
"Site_1921",1499.22231013562
"Site_1922",1064.18416416754
"Site_1923",475.431086738889
"Site_1924",807.248283164487
